rider_name,year,Number_of_participated_one_day_races_current_year,Number_of_participated_multi_day_races_current_year,win_ratio_all_time,top3_ratio_all_time,top5_ratio_all_time,top10_ratio_all_time,stage_win_ratio_all_time,stage_top3_ratio_all_time,stage_top5_ratio_all_time,stage_top10_ratio_all_time,win_ratio,top3_ratio,top5_ratio,top10_ratio,stage_win_ratio,stage_top3_ratio,stage_top5_ratio,stage_top10_ratio,pcs_rank_previous_year,pcs_rank_current_year,pcs_points_previous_year,pcs_points_current_year,rank_avg_last3years,pcs_points_avg_last3years,age,career year,rider_bmi,win_ratio_last3years,top3_ratio_last3years,top5_ratio_last3years,top10_ratio_last3years,stage_win_ratio_last3years,stage_top3_ratio_last3years,stage_top5_ratio_last3years,stage_top10_ratio_last3years,Number_of_participated_one_day_races_all_time,Number_of_participated_multi_day_races_all_time,Number_of_participated_one_day_races_last3years,Number_of_participated_multi_day_races_last3years,rank_stdev_last3years,pcs_points_stdev_last3years,win_ratio_stdev_last3years,top3_ratio_stdev_last3years,top5_ratio_stdev_last3years,top10_ratio_stdev_last3years,stage_win_ratio_stdev_last3years,stage_top3_ratio_stdev_last3years,stage_top5_ratio_stdev_last3years,stage_top10_ratio_stdev_last3years,win_ratio_slope,stage_win_ratio_slope,top3_ratio_slope,top5_ratio_slope,top10_ratio_slope,stage_top3_ratio_slope,stage_top5_ratio_slope,stage_top10_ratio_slope,RankY1,RankY2,RankY3,RankY4,RankY5,result_milano-sanremo,result_cyclassics-hamburg,result_liege-bastogne-liege,result_il-lombardia,result_strade-bianche,result_great-ocean-race,result_la-fleche-wallone,result_amstel-gold-race,result_san-sebastian,result_bretagne-classic,result_gp-quebec,result_gp-montreal,result_ronde-van-vlaanderen,result_paris-roubaix,result_e3-harelbeke,result_gent-wevelgem,result_tour-de-france,result_giro-d-italia,result_vuelta-a-espana,result_tour-down-under,result_paris-nice,result_tirreno-adriatico,result_volta-a-catalunya,result_itzulia-basque-country,result_tour-de-romandie,result_dauphine,result_tour-de-suisse,result_tour-de-pologne
felix-grossschartner,2016,15,58,0.0188679245283018,0.0188679245283018,0.0566037735849056,0.1132075471698113,0.0122950819672131,0.057377049180327794,0.0901639344262295,0.20491803278688517,0.0,0.0,0.0,0.0,0.0,0.0338983050847457,0.0508474576271186,0.0847457627118644,781,480,60.0,126.0,869.6666666666666,67.66666666666673,23,6,18.90359168241966,0.0232558139534883,0.0232558139534883,0.0697674418604651,0.1395348837209302,0.0132450331125827,0.0728476821192053,0.119205298013245,0.2582781456953642,53,244,43,151,440.7406644880109,54.90294466905516,0.0360843918243516,0.0360843918243516,0.0636468846521644,0.1618219471907089,0.0183285799742738,0.038660440300855,0.0705181856427907,0.1647232872200257,0.0,0.0,0.0,-0.04166666666666663,-0.04166666666666663,-0.017533606078316694,-0.026300409117475092,-0.09555815312682638,362,105,46,69,153,90,78,57,67,68,38,71,69,71,47,44,46,68,41,24,102,81,100,104,63,65,43,92,50,37,58,28,24
felix-grossschartner,2017,9,77,0.0161290322580645,0.0161290322580645,0.0483870967741935,0.0967741935483871,0.0093457943925233,0.0498442367601246,0.0934579439252336,0.1962616822429906,0.0,0.0,0.0,0.0,0.0,0.0259740259740259,0.1038961038961039,0.1688311688311688,480,362,126.00000000000001,180.0,541.0,121.99999999999984,23,8,18.90359168241966,0.025,0.025,0.05,0.125,0.0100502512562814,0.055276381909547694,0.1155778894472361,0.2211055276381909,62,321,40,199,216.05786262017867,60.09991680526687,0.0360843918243516,0.0360843918243516,0.0721687836487032,0.180421959121758,0.0183285799742738,0.0470335604994437,0.0704822120588174,0.1703401150575193,-0.031249999999999986,-0.01587301587301579,-0.031249999999999972,-0.0625,-0.15625,-0.0425685425685425,-0.04329004329004319,-0.12193362193362188,105,46,69,153,234,89,96,34,52,53,43,58,85,66,43,52,38,55,41,35,57,35,78,48,18,59,43,18,73,29,31,35,52
fernando-gaviria,2015,3,27,0.1818181818181818,0.2727272727272727,0.3636363636363636,0.8181818181818182,0.1111111111111111,0.2,0.2222222222222222,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2192,438,2.0,142.0,2630.0,144.00000000000009,21,4,21.67211013094838,0.1,0.2,0.3,0.8,0.1111111111111111,0.2,0.2222222222222222,0.3111111111111111,11,45,10,45,1159.972988191248,81.41252974819048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410539215686274,-0.0014799635701274853,0.09219028520499105,0.09124331550802134,0.10169711824123584,0.003842784061653906,-0.015351689449178132,-0.046862837100890814,43,24,77,54,86,47,75,100,38,46,55,57,36,49,64,63,54,72,58,43,87,138,68,63,39,39,79,68,88,38,46,52,57
fernando-gaviria,2016,13,41,0.1666666666666666,0.2916666666666667,0.3333333333333333,0.6666666666666666,0.1395348837209302,0.2441860465116279,0.2674418604651162,0.3372093023255814,0.1538461538461538,0.3076923076923077,0.3076923076923077,0.5384615384615384,0.17073170731707313,0.2926829268292683,0.3170731707317073,0.3658536585365853,438,43,142.0,821.9999999999999,891.0,322.0000000000001,22,5,21.67211013094838,0.1304347826086956,0.2608695652173913,0.3043478260869565,0.6521739130434783,0.1395348837209302,0.24418604651162787,0.2674418604651162,0.3372093023255814,24,86,23,85,1143.8780529409592,438.63424398922615,0.0858269195154577,0.1716538390309155,0.2209674891114384,0.2329393860158922,0.10299819716703622,0.096637932180506,0.0758704521183191,0.0842597808202328,0.005494505494505482,0.08536585365853648,0.01098901098901101,-0.06043956043956039,-0.08791208791208793,0.09078590785907852,0.0752032520325203,0.07181571815718149,24,77,54,86,120,79,1,69,46,5,79,27,98,48,21,30,38,59,57,25,6,108,92,113,24,77,59,96,16,63,100,106,109
fernando-gaviria,2017,11,67,0.1428571428571428,0.2285714285714285,0.3142857142857143,0.6,0.1764705882352941,0.2745098039215686,0.3006535947712418,0.3725490196078431,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.4545454545454545,0.22388059701492527,0.3134328358208955,0.3432835820895522,0.41791044776119396,43,24,822.0,1311.0,168.33333333333337,758.3333333333336,23,6,21.67211013094838,0.11111111111111112,0.1851851851851851,0.2592592592592592,0.5555555555555556,0.2,0.2962962962962963,0.3185185185185185,0.3925925925925926,35,153,26,135,233.73132723991733,587.0948248224756,0.0773457343731331,0.1580790846917107,0.16846229804339996,0.29370629370629364,0.027480424533570698,0.027332754082695795,0.0429913186011253,0.028839697607320903,0.04545454545454542,0.019347705914870107,0.04545454545454539,0.13636363636363624,-0.2727272727272727,0.027086788280818095,0.042012161415146375,0.02377003869541182,77,54,86,120,122,5,42,69,46,17,79,27,36,43,44,32,20,47,53,25,9,117,129,109,85,77,100,87,16,106,78,84,24
filippo-pozzato,2007,25,53,0.1083333333333333,0.17500000000000002,0.2333333333333333,0.3083333333333333,0.0450928381962864,0.0716180371352785,0.1087533156498673,0.156498673740053,0.16,0.2,0.32,0.36,0.0377358490566037,0.0566037735849056,0.09433962264150939,0.1132075471698113,25,27,927.0,933.5000000000001,34.333333333333385,848.8333333333331,26,10,21.798202394816204,0.11111111111111112,0.1587301587301587,0.238095238095238,0.3015873015873015,0.0211640211640211,0.0529100529100529,0.1005291005291005,0.164021164021164,120,377,63,189,14.46835627614047,141.0552492228961,0.0567555759927346,0.0549657587744034,0.0791341331424192,0.0991632298229393,0.013296055617166,0.0208279214083452,0.005861630461073401,0.051030076047893294,0.0211764705882352,0.011725067385444689,0.01176470588235292,0.07176470588235295,0.09176470588235286,-0.007412398921832814,-0.0028301886792451944,-0.050539083557951385,20,20,40,229,119,19,19,57,19,13,45,29,29,30,4,12,13,13,35,37,41,50,71,46,31,26,50,143,40,16,44,128,9
filippo-pozzato,2008,15,76,0.0962962962962963,0.1851851851851851,0.237037037037037,0.3185185185185185,0.0441501103752759,0.0794701986754966,0.1169977924944812,0.16997792494481226,0.0,0.2666666666666666,0.2666666666666666,0.4,0.0394736842105263,0.1184210526315789,0.15789473684210523,0.2368421052631578,27,20,933.5,1090.0,24.00000000000001,983.5,27,11,21.798202394816204,0.081967213114754,0.18032786885245902,0.2622950819672131,0.360655737704918,0.0307692307692307,0.0717948717948717,0.123076923076923,0.1743589743589743,135,453,61,195,3.605551275463989,92.2889484174568,0.08215539356832169,0.0864168735797853,0.0650971713928954,0.0335548197123144,0.013568591898780197,0.0452362151102557,0.0338216181044882,0.0632898959043893,-0.023809523809523787,0.012161084529505484,0.08571428571428572,0.03809523809523807,0.033333333333333326,0.04405901116427431,0.025917065390749474,0.04266347687400309,20,40,229,119,54,2,52,48,37,8,31,51,38,23,48,5,12,6,49,36,13,65,59,68,21,36,7,75,38,67,49,99,15
filippo-pozzato,2009,19,88,0.11038961038961029,0.2012987012987013,0.2662337662337662,0.3376623376623376,0.0388170055452865,0.0757855822550831,0.11090573012939,0.166358595194085,0.2105263157894736,0.3157894736842105,0.4736842105263157,0.4736842105263157,0.0113636363636363,0.0568181818181818,0.0795454545454545,0.1477272727272727,20,20,1090.0,1073.0,22.33333333333333,1032.1666666666667,28,12,21.798202394816204,0.135593220338983,0.2542372881355932,0.3559322033898305,0.4067796610169492,0.0276497695852534,0.0783410138248847,0.1105990783410138,0.1705069124423963,154,541,59,217,4.041451884327381,85.86957163823128,0.1099046846341158,0.058115828064584,0.1074860800873172,0.0576678168534786,0.0157516584486616,0.0356284896585042,0.0416267742106475,0.0637946820999451,0.0252631578947368,-0.013186106346483702,0.057894736842105256,0.07684210526315782,0.056842105263157805,0.00010720411663801114,-0.007397084048027388,0.017259862778730675,40,229,119,54,245,22,67,41,8,33,28,33,14,5,21,9,16,5,2,1,29,96,70,38,25,57,39,89,37,95,59,74,14
filippo-pozzato,2010,16,96,0.1,0.18823529411764703,0.2705882352941176,0.3470588235294117,0.0361067503924646,0.0737833594976452,0.1114599686028257,0.1616954474097331,0.0,0.0625,0.3125,0.4375,0.0208333333333333,0.0625,0.1145833333333333,0.1354166666666666,20,40,1073.0,775.0,26.66666666666668,979.3333333333336,28,13,21.798202394816204,0.08,0.22,0.36,0.44,0.023076923076923,0.0769230769230769,0.1153846153846153,0.1692307692307692,170,637,50,260,11.547005383792516,177.1618845387837,0.1215474250925527,0.1343209064307594,0.1087330888254336,0.03684406323118,0.0143021713472535,0.0340449724083874,0.039247379233638,0.05534757446351931,0.0,-0.009320175438596392,-0.10208333333333328,0.022916666666666585,0.018749999999999933,-0.0279605263157894,-0.021655701754385897,-0.050712719298245605,229,119,54,245,400,29,64,30,36,4,31,38,79,24,9,16,10,15,7,4,57,65,45,30,46,63,84,85,29,52,35,67,57
filippo-pozzato,2011,18,54,0.0957446808510638,0.175531914893617,0.2553191489361702,0.324468085106383,0.0332850940665701,0.0709117221418234,0.1056439942112879,0.1534008683068017,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.037037037037037,0.037037037037037,0.05555555555555549,40,229,775.0,264.0,96.33333333333333,704.0000000000001,30,13,21.798202394816204,0.0943396226415094,0.1509433962264151,0.3018867924528302,0.3396226415094339,0.0126050420168067,0.05462184873949579,0.0840336134453781,0.12184873949579829,187,690,53,238,115.3270711209356,409.14667296704255,0.109105213685731,0.1482820931717975,0.1816576848133327,0.1997073927446035,0.0104310048244054,0.013366246229196601,0.0388330756321141,0.0500416052498047,-0.07748538011695902,-0.005681818181818087,-0.1301169590643274,-0.18128654970760227,-0.18128654970760227,-0.009890572390572313,-0.021254208754208692,-0.046085858585858494,119,54,245,400,166,5,41,88,48,29,36,51,20,28,38,39,27,38,33,26,64,68,92,108,66,89,88,58,44,88,66,80,124
filippo-pozzato,2012,15,34,0.0935960591133004,0.17241379310344832,0.24630541871921177,0.3251231527093596,0.0317241379310344,0.0675862068965517,0.1006896551724138,0.1475862068965517,0.0666666666666666,0.1333333333333333,0.1333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0294117647058823,229,119,264.0,460.0,129.33333333333334,499.6666666666667,31,15,21.798202394816204,0.0408163265306122,0.0816326530612244,0.1836734693877551,0.2857142857142857,0.0108695652173913,0.0434782608695652,0.0706521739130434,0.092391304347826,203,725,49,184,94.9227756301581,257.79901732421973,0.0357172250407146,0.04304061867546831,0.1104173945934542,0.1667148850002855,0.0120281306081172,0.0314281047136054,0.0584729431155037,0.0552242913152177,0.03333333333333331,-0.010416666666666585,0.03541666666666665,-0.08958333333333329,-0.052083333333333315,-0.03125,-0.05729166666666661,-0.05300245098039209,54,245,400,166,400,6,23,74,34,9,21,39,59,42,38,31,7,2,35,27,9,132,42,33,46,93,89,99,30,67,62,74,63
filippo-pozzato,2013,22,66,0.0977777777777777,0.1777777777777777,0.2488888888888888,0.32,0.029077117572692702,0.0619469026548672,0.0948166877370417,0.1453855878634639,0.1363636363636363,0.2272727272727272,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0303030303030303,0.1212121212121212,119,54,460.0,720.0,133.99999999999997,481.3333333333333,32,16,21.798202394816204,0.0909090909090909,0.1454545454545454,0.1818181818181818,0.23636363636363633,0.0,0.0129870129870129,0.0259740259740259,0.0779220779220779,225,791,55,154,88.45903006477066,228.74731328112543,0.0438008186737589,0.0859852502005379,0.0876016373475179,0.1148735495571177,0.0,0.0213833433033194,0.0197288393167754,0.047296208213906,0.04040404040404038,0.0,0.08585858585858576,0.08080808080808077,0.08080808080808077,-0.018518518518518507,-0.003367003367003295,0.03282828282828281,245,400,166,400,998,33,58,17,11,32,43,65,16,88,1,35,5,44,22,25,39,105,120,64,36,53,86,58,44,41,63,73,36
florian-senechal,2013,14,75,0.048780487804878,0.1707317073170731,0.2439024390243902,0.3658536585365853,0.0382165605095541,0.0891719745222929,0.1464968152866242,0.3121019108280254,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.2857142857142857,0.04,0.08,0.1866666666666666,0.36,2531,476,1.0,113.99999999999999,3007.0,114.99999999999991,20,4,23.76543209876543,0.0588235294117647,0.17647058823529413,0.2647058823529412,0.4117647058823529,0.0342465753424657,0.0890410958904109,0.1506849315068493,0.31506849315068486,41,157,34,146,1345.087481665536,65.53116307020144,0.0563063403539491,0.2268971602369477,0.34034574035542176,0.3817859319734685,0.038471793504638,0.1076734935856158,0.09737309917119918,0.0758655383293841,-0.0198412698412698,-0.018461538461538394,-0.1507936507936507,-0.2261904761904761,-0.3015873015873015,-0.0753846153846153,-0.02205128205128201,0.00692307692307692,272,404,251,215,149,62,103,84,40,50,36,45,51,58,20,68,60,72,73,27,96,141,94,74,32,52,90,56,54,45,59,64,64
florian-senechal,2014,27,80,0.0294117647058823,0.1029411764705882,0.1470588235294117,0.2205882352941176,0.0295358649789029,0.0759493670886076,0.1265822784810126,0.2742616033755274,0.0,0.0,0.0,0.0,0.0125,0.05,0.0875,0.2,476,272,114.0,217.99999999999997,1093.0,110.9999999999999,21,5,23.76543209876543,0.0192307692307692,0.0384615384615384,0.0576923076923076,0.1153846153846153,0.02,0.05499999999999999,0.115,0.265,68,237,52,200,1249.514705795814,108.53110153315498,0.0412393049421161,0.0824786098842322,0.1237179148263483,0.1446172561774031,0.0204633819296811,0.0288960105182067,0.0729325820373428,0.0866761628225782,0.0,0.006249999999999996,0.0,0.0,-0.09090909090909088,0.013888888888888791,0.021527777777777705,-0.011111111111111112,404,250,215,149,129,118,94,62,45,56,27,42,51,61,49,52,55,63,49,14,142,109,93,87,74,39,36,66,42,15,102,88,26
florian-senechal,2015,18,82,0.0232558139534883,0.0930232558139534,0.127906976744186,0.1976744186046511,0.0219435736677116,0.0564263322884012,0.0940438871473354,0.2037617554858934,0.0,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,272,404,218.0,158.0,383.99999999999994,163.33333333333317,22,6,23.76543209876543,0.0169491525423728,0.0508474576271186,0.0677966101694915,0.1016949152542373,0.0168776371308016,0.0421940928270042,0.0886075949367088,0.1814345991561181,86,318,59,237,103.46013725102048,52.20472520120505,0.0412393049421161,0.0720140613164878,0.1112055532115539,0.1440281226329756,0.0204633819296811,0.0404145188432738,0.0933940774551775,0.1803699901129157,-0.035714285714285705,-0.020000000000000007,-0.043650793650793586,-0.0793650793650793,-0.08730158730158732,-0.04000000000000001,-0.09333333333333328,-0.18,250,215,149,129,33,75,64,64,51,31,11,109,84,49,43,55,49,90,17,43,19,135,91,71,47,94,47,55,78,67,131,79,95
florian-senechal,2016,21,71,0.0186915887850467,0.0934579439252336,0.1401869158878504,0.1962616822429906,0.0205128205128205,0.0487179487179487,0.082051282051282,0.1974358974358974,0.0,0.0952380952380952,0.1904761904761904,0.1904761904761904,0.0140845070422535,0.0140845070422535,0.028169014084507,0.1690140845070422,404,251,158.0,253.00000000000003,309.00000000000006,209.66666666666663,23,6,23.76543209876543,0.0,0.04545454545454541,0.0757575757575757,0.0909090909090909,0.0085836909871244,0.0214592274678111,0.03862660944206,0.12017167381974239,107,390,66,233,82.93973715897586,48.04511768466525,0.0,0.0478389982011246,0.0979550718601778,0.0956779964022493,0.0077150718422906,0.0257820867174,0.0446652535426916,0.107645937932875,0.0,0.0007922535211266925,0.047619047619047644,0.09523809523809523,0.09523809523809523,-0.017957746478873205,-0.029665492957746398,-0.01549295774647879,215,149,129,33,45,105,86,87,69,42,9,43,63,60,68,40,20,45,26,32,72,129,63,81,49,98,104,104,43,38,104,47,21
florian-senechal,2017,21,79,0.015625,0.078125,0.1328125,0.1953125,0.0170575692963752,0.0426439232409381,0.0746268656716417,0.1812366737739872,0.0,0.0,0.0952380952380952,0.1904761904761904,0.0,0.0126582278481012,0.0379746835443038,0.1012658227848101,251,215,253.0,283.0,290.0,231.3333333333334,23,8,23.76543209876543,0.0,0.05,0.11666666666666661,0.1666666666666666,0.0043103448275862,0.0086206896551724,0.021551724137931,0.0862068965517241,128,469,60,232,100.35437210206642,65.2559065015063,0.0,0.0478389982011246,0.0693404360956675,0.045821449935684495,0.0081316939322482,0.0077528311303829,0.0197134518300658,0.0850591505879117,0.0,0.0,-0.027777777777777686,0.01984126984126977,0.03968253968253954,0.006329113924050617,0.018987341772151917,0.050632911392405,149,129,33,45,146,173,149,57,48,29,19,60,79,71,36,62,48,40,12,12,100,161,54,94,12,107,84,85,46,69,74,55,31
fran-ventoso,2007,9,69,0.02,0.08,0.14,0.24,0.024390243902439,0.0691056910569105,0.1382113821138211,0.2520325203252032,0.0,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.0434782608695652,0.1159420289855072,0.217391304347826,0.2898550724637681,98,120,458.0,430.0,191.99999999999997,350.6666666666668,25,6,23.148148148148145,0.0,0.032258064516129,0.1290322580645161,0.2258064516129032,0.0245098039215686,0.0735294117647058,0.1372549019607843,0.25,50,246,31,203,144.18044250174847,162.26316073999462,0.0,0.0641500299099584,0.0759674736522699,0.2670170829369797,0.0218991261936774,0.0413591950062568,0.0714008922073028,0.0659319333729363,0.0,0.021739130434782608,0.05555555555555554,0.07264957264957261,0.23931623931623935,0.0410218619503807,0.0663227708179808,0.06018177352001963,323,51,120,60,143,82,24,62,35,44,14,27,66,67,57,79,24,71,89,30,4,92,36,113,67,72,62,69,39,78,59,113,75
fran-ventoso,2008,4,42,0.0185185185185185,0.07407407407407399,0.1296296296296296,0.2592592592592592,0.0277777777777777,0.0798611111111111,0.15625,0.2604166666666667,0.0,0.0,0.0,0.5,0.0476190476190476,0.1428571428571428,0.2619047619047619,0.3095238095238095,120,323,430.0,189.0,180.33333333333331,358.99999999999994,26,6,23.148148148148145,0.0,0.04545454545454541,0.1363636363636363,0.3636363636363636,0.0374331550802139,0.1016042780748663,0.1818181818181818,0.2887700534759358,54,288,22,187,124.04165966856998,147.88847149118826,0.0,0.0641500299099584,0.1111111111111111,0.2421610524189263,0.0112954662507213,0.039113356179446,0.0807163358491865,0.016698023820561,0.0,0.010651629072681709,0.0,-0.05555555555555547,0.19444444444444442,0.038533834586466115,0.07832080200501247,0.016604010025062572,51,120,60,143,118,91,61,77,29,22,32,58,70,30,34,92,18,55,69,34,37,124,59,105,78,49,100,114,63,55,50,71,70
fran-ventoso,2009,13,48,0.029850746268656695,0.0895522388059701,0.1492537313432835,0.2835820895522388,0.050595238095238,0.119047619047619,0.2023809523809523,0.3095238095238095,0.0769230769230769,0.1538461538461538,0.2307692307692307,0.3846153846153846,0.1875,0.3541666666666667,0.4791666666666667,0.6041666666666666,323,51,189.0,695.0,164.6666666666666,438.0000000000001,27,8,23.148148148148145,0.0384615384615384,0.11538461538461528,0.1923076923076923,0.46153846153846145,0.0880503144654088,0.1949685534591195,0.3081761006289308,0.389937106918239,67,336,26,159,141.3942478792307,253.09484388268356,0.044411559168432695,0.0794151559245946,0.130837179523704,0.0871976406997315,0.0819817950279836,0.1304652675399667,0.1400657723366683,0.1760648794872743,0.03846153846153837,0.0720108695652173,0.02136752136752127,0.004273504273504147,-0.08547008547008539,0.11911231884057967,0.13088768115942032,0.15715579710144922,120,60,143,118,231,48,12,47,40,27,38,38,61,19,24,74,44,22,20,45,17,102,94,84,41,46,74,76,9,30,47,73,36
fran-ventoso,2010,14,49,0.037037037037037,0.0987654320987654,0.1604938271604938,0.2839506172839506,0.0519480519480519,0.1194805194805194,0.2051948051948052,0.3038961038961039,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.2857142857142857,0.06122448979591829,0.1224489795918367,0.2244897959183673,0.2653061224489796,51,120,695.0,410.99999999999994,164.6666666666666,431.6666666666668,28,9,23.148148148148145,0.064516129032258,0.1290322580645161,0.1935483870967742,0.3548387096774194,0.1007194244604316,0.2086330935251798,0.3237410071942446,0.39568345323741,81,385,31,138,141.3942478792307,253.63227975424053,0.0429134597577288,0.0858269195154577,0.1287403792731866,0.1072484686590282,0.0771333189712586,0.1282973723320031,0.1375154072790148,0.1842082542228861,0.035714285714285705,0.006802721088435305,0.07142857142857144,0.1071428571428571,-0.1071428571428571,-0.010204081632652996,-0.01870748299319721,-0.022108843537414893,60,143,118,231,998,40,46,29,29,6,30,15,22,27,19,64,22,39,33,81,48,132,97,82,84,105,90,76,18,74,89,87,100
francesco-gavazzi,2008,16,69,0.0416666666666666,0.10416666666666662,0.1875,0.3958333333333333,0.0136054421768707,0.0408163265306122,0.0816326530612244,0.1836734693877551,0.0,0.0,0.0625,0.25,0.0,0.0,0.0289855072463768,0.1159420289855072,504,214,110.99999999999999,285.0,432.33333333333337,164.3333333333333,23,5,22.229061933586404,0.0512820512820512,0.1025641025641025,0.20512820512820512,0.358974358974359,0.0150375939849624,0.0451127819548872,0.0902255639097744,0.20300751879699236,48,147,39,133,192.7649691550136,104.73458518241875,0.1283000598199168,0.175502733234095,0.3462671104127424,0.4927190972994019,0.0502043712338804,0.1506131137016415,0.17864276592181488,0.2827726961899684,-0.1111111111111111,-0.043478260869565195,-0.1666666666666666,-0.3020833333333333,-0.375,-0.1304347826086956,-0.1594202898550724,-0.2463768115942029,43,59,110,80,170,60,92,103,45,62,15,120,101,78,94,71,54,49,80,70,36,124,84,68,105,69,52,43,48,79,64,43,5
