rider_name,year,Number_of_participated_one_day_races_current_year,Number_of_participated_multi_day_races_current_year,win_ratio_all_time,top3_ratio_all_time,top5_ratio_all_time,top10_ratio_all_time,stage_win_ratio_all_time,stage_top3_ratio_all_time,stage_top5_ratio_all_time,stage_top10_ratio_all_time,win_ratio,top3_ratio,top5_ratio,top10_ratio,stage_win_ratio,stage_top3_ratio,stage_top5_ratio,stage_top10_ratio,pcs_rank_previous_year,pcs_rank_current_year,pcs_points_previous_year,pcs_points_current_year,rank_avg_last3years,pcs_points_avg_last3years,age,career year,win_ratio_slope,rider_bmi,stage_win_ratio_slope,top3_ratio_slope,top5_ratio_slope,top10_ratio_slope,stage_top3_ratio_slope,stage_top5_ratio_slope,stage_top10_ratio_slope,win_ratio_last3years,top3_ratio_last3years,top5_ratio_last3years,top10_ratio_last3years,stage_win_ratio_last3years,stage_top3_ratio_last3years,stage_top5_ratio_last3years,stage_top10_ratio_last3years,Number_of_participated_one_day_races_all_time,Number_of_participated_multi_day_races_all_time,Number_of_participated_one_day_races_last3years,Number_of_participated_multi_day_races_last3years,rank_stdev_last3years,pcs_points_stdev_last3years,win_ratio_stdev_last3years,top3_ratio_stdev_last3years,top5_ratio_stdev_last3years,top10_ratio_stdev_last3years,stage_win_ratio_stdev_last3years,stage_top3_ratio_stdev_last3years,stage_top5_ratio_stdev_last3years,stage_top10_ratio_stdev_last3years,result_tour-de-france,result_giro-d-italia,result_vuelta-a-espana,result_tour-down-under,result_paris-nice,result_tirreno-adriatico,result_volta-a-catalunya,result_itzulia-basque-country,result_tour-de-romandie,result_dauphine,result_tour-de-suisse,result_tour-de-pologne,result_milano-sanremo,result_ronde-van-vlaanderen,result_paris-roubaix,result_liege-bastogne-liege,result_il-lombardia,result_strade-bianche,result_great-ocean-race,result_e3-harelbeke,result_gent-wevelgem,result_la-fleche-wallone,result_amstel-gold-race,result_san-sebastian,result_bretagne-classic,result_cyclassics-hamburg,result_gp-quebec,result_gp-montreal,RankY1,RankY2,RankY3,RankY4,RankY5,Y1Prediction,Y1mean,Y1std,Y2Prediction,Y2mean,Y2std,Y3Prediction,Y3mean,Y3std,Y4Prediction,Y4mean,Y4std,Y5Prediction,Y5mean,Y5std
cyril-gautier,2011,18,77,0.0256410256410256,0.0769230769230769,0.1153846153846153,0.21794871794871787,0.0059347181008902,0.0474777448071216,0.0830860534124629,0.1810089020771513,0.0,0.0555555555555555,0.1111111111111111,0.1666666666666666,0.0,0.0389610389610389,0.0519480519480519,0.0909090909090909,216,217,260.0,271.0,291.0,217.66666666666666,23,8,0.0,22.758306781975424,0.0,0.027777777777777686,0.05555555555555547,0.04999999999999993,0.011005943209333013,0.01749944970283949,0.0030816640986132183,0.0208333333333333,0.0625,0.0833333333333333,0.1458333333333333,0.0,0.0186915887850467,0.0420560747663551,0.0794392523364486,78,337,48,214,129.0387538687506,83.03212229814034,0.038490017945975,0.0669745974815745,0.0714344500814292,0.069388866648871,0.0,0.0195352650034771,0.0200171362102781,0.0140399319960294,43,72,111,54,73,45,31,66,36,59,24,58,23,78,37,83,55,30,44,48,53,75,47,47,122,94,38,13,436,236,55,347,370,215.13926353231366,215.13926353231366,32.843001711506275,177.116968316057,177.116968316057,39.04376448426925,193.0754605955849,193.0754605955849,64.13415063895077,180.6688600682061,180.6688600682061,44.01731243757437,232.45672248559666,232.45672248559666,22.548720530857217
damiano-caruso,2011,17,78,0.0188679245283018,0.0188679245283018,0.0566037735849056,0.2075471698113207,0.028735632183908,0.0862068965517241,0.1551724137931034,0.2816091954022988,0.0,0.0,0.0,0.1176470588235294,0.0,0.0256410256410256,0.0897435897435897,0.1538461538461538,397,181,147.0,311.0,500.66666666666674,165.33333333333337,23,6,0.0,20.91070815517618,-0.017857142857142787,0.0,-0.04999999999999999,-0.041176470588235314,-0.04075091575091569,-0.02655677655677651,-0.04807692307692299,0.0,0.0,0.05,0.125,0.0140845070422535,0.0492957746478873,0.1126760563380281,0.22535211267605626,53,174,40,142,382.1941042629169,137.42027992015346,0.0,0.0,0.0523604560427234,0.0627008487666188,0.0187532366121135,0.0412283828675089,0.0295861932664087,0.1037223888179144,49,57,73,86,72,21,28,37,17,35,51,10,63,26,43,93,50,34,32,16,29,88,94,53,64,74,70,36,163,146,69,146,154,94.83176286946615,94.83176286946615,20.707880450299673,85.82944453253894,85.82944453253894,20.491250535584648,72.07738066340681,72.07738066340681,24.366578719978513,162.2982892132472,162.2982892132472,32.254263382162975,82.00447502586404,82.00447502586404,34.918461688952696
damiano-cunego,2011,16,77,0.1342281879194631,0.2416107382550335,0.2885906040268456,0.4093959731543624,0.0405027932960893,0.1005586592178771,0.1675977653631284,0.2709497206703911,0.0625,0.125,0.1875,0.1875,0.0259740259740259,0.1558441558441558,0.1948051948051948,0.3246753246753247,43,17,760.0,1231.0,24.333333333333307,1078.0,30,13,0.031249999999999986,20.307412205454995,-0.014485514485514413,-0.008928571428571383,-0.013392857142857095,-0.15625,0.03396603396603391,0.03146853146853139,0.03596403596403589,0.0217391304347826,0.0869565217391304,0.1739130434782608,0.3043478260869565,0.0297872340425531,0.0978723404255319,0.1446808510638297,0.2723404255319149,149,716,46,235,16.289055630494158,275.4614310570538,0.0360843918243516,0.0778374811346548,0.0458178699950614,0.1653594569415369,0.0274861468375576,0.0559934316856936,0.0463148404928621,0.0460824495487729,6,21,26,12,23,8,5,13,16,16,2,49,48,37,53,16,27,3,36,25,30,59,15,44,61,51,26,41,31,161,145,165,434,56.844579496002666,56.844579496002666,25.06031885818764,5.04370302109499,5.04370302109499,16.731679578106892,56.30928191583798,56.30928191583798,18.691408681481786,122.55605177786494,122.55605177786494,41.02275460915617,191.328798274091,191.328798274091,19.45112520324292
dan-martin,2011,11,85,0.0892857142857142,0.1964285714285714,0.2142857142857142,0.3035714285714285,0.0259067357512953,0.077720207253886,0.116580310880829,0.2150259067357512,0.0909090909090909,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.0235294117647058,0.0941176470588235,0.1294117647058823,0.2117647058823529,37,21,808.0,1112.0,48.333333333333314,809.0000000000001,25,9,0.04545454545454542,19.26530612244898,0.011764705882352915,0.18181818181818182,0.09848484848484851,0.015151515151515138,0.018073316283034914,0.02847399829497009,0.040664961636828575,0.1071428571428571,0.2857142857142857,0.3214285714285714,0.3571428571428571,0.0176211453744493,0.0704845814977973,0.0881057268722467,0.1674008810572687,56,386,28,227,34.42867022313428,302.50123966688136,0.0909090909090909,0.2099455524325912,0.1137205075676535,0.0174954627027159,0.014827920401523498,0.0218440588346824,0.0389936100554783,0.0423386422941241,18,42,12,37,30,26,2,28,22,33,6,2,36,25,9,20,2,16,45,1,34,9,38,15,69,52,53,44,44,15,23,69,24,70.76397235044124,70.76397235044124,32.30184187101986,17.699381106658254,17.699381106658254,20.243580898028274,36.45268253826908,36.45268253826908,18.886990910874022,48.896914533882104,48.896914533882104,35.80616016323403,92.72608799548738,92.72608799548738,21.878425353508334
daniel-moreno,2011,18,72,0.0125,0.08750000000000001,0.125,0.275,0.0207939508506616,0.0775047258979206,0.1190926275992438,0.24196597353497162,0.0555555555555555,0.1666666666666666,0.1666666666666666,0.2777777777777778,0.0277777777777777,0.0833333333333333,0.125,0.1666666666666666,189,32,283.0,946.0,90.3333333333333,641.6666666666665,30,12,0.02777777777777768,19.71332152761536,0.008141762452107215,-0.027777777777777686,-0.02777777777777768,-0.1388888888888889,0.012931034482758584,0.022270114942528695,0.014367816091954009,0.0256410256410256,0.1282051282051282,0.1282051282051282,0.3076923076923077,0.013215859030837,0.0484581497797356,0.0748898678414096,0.13215859030837,79,529,39,227,85.92050589546906,334.82283872718915,0.0320750149549792,0.1156481110814518,0.1156481110814518,0.2003084041924438,0.0139575306477614,0.0426541074295255,0.055486031607926395,0.0396797248129077,63,29,8,8,10,94,5,31,12,29,59,9,75,24,29,33,17,5,38,4,62,8,14,27,28,88,99,43,17,13,42,19,93,39.65973003170345,39.65973003170345,23.785353559458517,41.517274504480106,41.517274504480106,22.369927396350786,43.25294184047646,43.25294184047646,25.849786584017885,55.24764422636575,55.24764422636575,35.99614693267168,311.7320455578829,311.7320455578829,25.830818730001724
daniele-bennati,2011,6,75,0.0941176470588235,0.2117647058823529,0.3058823529411765,0.4235294117647059,0.0844827586206896,0.2086206896551724,0.2586206896551724,0.3362068965517241,0.0,0.1666666666666666,0.1666666666666666,0.5,0.0933333333333333,0.3066666666666666,0.3333333333333333,0.4266666666666667,64,27,615.0,1017.0,41.99999999999999,825.9999999999999,31,13,-0.07142857142857141,21.20099137030069,0.027679324894514697,0.011904761904761897,-0.05952380952380948,-0.0357142857142857,0.0710548523206751,0.05274261603375522,0.06776371308016871,0.0869565217391304,0.1304347826086956,0.2608695652173913,0.4782608695652174,0.0538116591928251,0.2017937219730941,0.2466367713004484,0.3273542600896861,85,580,23,223,19.467922333931785,201.74488841108217,0.0733085919920983,0.0337838042123694,0.0732054130641282,0.0861101967620243,0.0348473531254451,0.0934676131431042,0.0810873535766208,0.0882917656907339,46,83,111,45,3,73,49,18,53,38,103,110,13,43,8,16,20,9,61,40,2,31,60,6,28,29,43,17,61,162,171,294,108,72.41915906685465,72.41915906685465,18.19303620930172,60.55149052847504,60.55149052847504,15.21016862159325,69.84940400799064,69.84940400799064,25.822685793095886,188.9381975872473,188.9381975872473,44.65688231177063,391.9125227547541,391.9125227547541,22.238998583329415
danilo-napolitano,2011,9,58,0.11111111111111112,0.2222222222222222,0.3492063492063492,0.42857142857142844,0.057471264367816,0.1781609195402299,0.264367816091954,0.346743295019157,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.1379310344827586,0.1551724137931034,0.2241379310344827,241,263,235.99999999999997,226.0,199.66666666666657,312.33333333333337,30,11,0.0,26.7538644470868,-0.0235294117647058,0.05555555555555554,0.010101010101009944,0.12121212121212122,-0.048681541582150094,-0.0812373225152129,-0.09381338742393497,0.0,0.04545454545454541,0.0909090909090909,0.1818181818181818,0.0262008733624454,0.1703056768558952,0.222707423580786,0.3013100436681222,62,522,22,229,91.3089991913904,140.96216986600814,0.0,0.0641500299099584,0.0591865179503264,0.1723103243356765,0.023529941987048,0.0593184200285461,0.08877200781112758,0.1030277799515643,115,46,21,38,67,82,71,27,35,69,90,69,67,63,51,29,35,13,25,67,64,29,37,41,13,56,22,19,220,360,257,497,998,208.5384383860438,208.5384383860438,29.101058476131623,283.38632994957123,283.38632994957123,89.15974148367962,263.0896386932857,263.0896386932857,39.22963403353351,259.9716509532309,259.9716509532309,34.52934639911199,745.293711233545,745.293711233545,31.909583096733474
dario-cataldo,2011,10,82,0.0161290322580645,0.0483870967741935,0.0967741935483871,0.1612903225806451,0.0148367952522255,0.0415430267062314,0.0652818991097922,0.1513353115727003,0.0,0.0,0.0,0.2,0.0,0.0,0.0121951219512195,0.0853658536585365,252,149,227.0,373.0,200.99999999999997,291.66666666666674,26,9,0.0,20.897959183673468,0.0,0.0,-0.0666666666666666,0.033333333333333326,-0.012658227848101191,-0.03187712256869399,-0.05858289595554179,0.0263157894736842,0.0526315789473684,0.1052631578947368,0.1578947368421052,0.0,0.0125523012552301,0.0376569037656903,0.1171548117154811,62,337,38,239,52.0,74.41326046702518,0.044411559168432695,0.0888231183368655,0.0835336186179187,0.0341452724024584,0.0,0.0126585746061133,0.03360636179426,0.0745459152387588,62,12,131,54,64,20,53,88,43,35,60,87,82,41,29,92,13,36,24,42,71,69,125,27,35,50,81,23,99,312,169,300,275,170.83036813537893,170.83036813537893,25.226738896669303,169.93754549189003,169.93754549189003,51.066536800885395,109.03014102452521,109.03014102452521,35.2768622986857,227.7308065312544,227.7308065312544,50.42669817023535,237.98147203118987,237.98147203118987,19.540635765303566
david-lopez,2011,7,82,0.0,0.056338028169014,0.0845070422535211,0.0985915492957746,0.0047846889952153,0.0143540669856459,0.0334928229665071,0.0909090909090909,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0121951219512195,0.0853658536585365,0.20731707317073167,272,124,216.0,420.99999999999994,232.99999999999997,276.00000000000017,30,10,0.0,21.22280827689523,0.0,-0.011904761904761897,-0.011904761904761918,-0.09523809523809523,0.006097560975609688,0.042682926829268206,0.08490853658536576,0.0,0.0909090909090909,0.0909090909090909,0.1363636363636363,0.0042735042735042,0.0085470085470085,0.0427350427350427,0.10683760683760682,71,627,22,234,95.66085928947116,126.19429464123962,0.0,0.09014140231429,0.09014140231429,0.1672325992516307,0.0080187537387448,0.0075772805193349,0.0426869594171963,0.0902470199166658,116,91,75,42,49,97,93,7,12,57,86,58,56,35,39,27,17,27,61,8,56,64,35,30,61,72,60,61,461,92,349,359,998,131.30527151824836,131.30527151824836,35.876266602255136,305.1431967341714,305.1431967341714,35.33856965076558,223.62601134519355,223.62601134519355,28.006379154620788,307.0135277875165,307.0135277875165,47.521698777643714,446.5781628320483,446.5781628320483,32.03044870912855
davide-rebellin,2011,13,33,0.1010452961672473,0.34146341463414637,0.45296167247386754,0.6062717770034843,0.0293083235638921,0.1277842907385697,0.2157092614302461,0.3821805392731536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42,0.0,804.0,83.0,1565.0,40,17,-0.0070436507936507756,21.545090797168363,-0.013000435590277444,-0.04047619047619045,-0.046031746031746035,-0.12321428571428567,-0.043290676915479304,-0.05072993960383567,-0.04330702850464826,0.15,0.5,0.55,0.65,0.0357142857142857,0.23214285714285712,0.3392857142857143,0.5178571428571429,287,853,20,56,23.96525262402492,452.28788767037895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,22,22,25,22,105,73,13,36,18,47,53,74,2,38,29,20,9,37,28,47,48,28,28,41,34,27,47,252,77,49,82,198,100.4678867131307,100.4678867131307,25.517325862715214,147.51905646854541,147.51905646854541,36.023195041928666,128.8038536975017,128.8038536975017,59.43455687181901,199.51869235660448,199.51869235660448,49.536503636459315,450.8733712478564,450.8733712478564,18.283793881642197
diego-ulissi,2011,17,81,0.0816326530612244,0.1428571428571428,0.1428571428571428,0.2040816326530612,0.0638297872340425,0.1329787234042553,0.1968085106382978,0.2606382978723404,0.0,0.0,0.0,0.0,0.0617283950617283,0.1358024691358024,0.1851851851851851,0.2469135802469135,264,115,221.0,450.0,731.9999999999999,226.00000000000017,22,6,0.0,20.571428571428573,0.030864197530864095,-0.07142857142857138,-0.0714285714285714,-0.0714285714285714,0.06790123456790119,0.0925925925925925,0.06463326071169195,0.0238095238095238,0.0476190476190476,0.0476190476190476,0.0714285714285714,0.0344827586206896,0.0896551724137931,0.1448275862068965,0.2,49,188,42,145,942.5863355682598,221.5423210133901,0.0320750149549792,0.0720140613164878,0.0720140613164878,0.0750129464484541,0.0356389055055324,0.0694604353941794,0.09478019804950398,0.0674393739213596,39,41,51,30,18,21,63,49,38,25,23,83,140,39,58,76,34,26,39,62,79,52,102,39,28,49,52,51,86,23,47,64,9,81.10972188992103,81.10972188992103,16.69636146021481,125.01204649729625,125.01204649729625,39.960024818940006,16.5754599184033,16.5754599184033,22.62800675647429,60.37823894758318,60.37823894758318,31.222261951465388,125.9548421097328,125.9548421097328,19.341698496208796
domenico-pozzovivo,2011,13,66,0.0,0.0661157024793388,0.1652892561983471,0.3140495867768595,0.0225352112676056,0.0788732394366197,0.1295774647887324,0.24225352112676046,0.0,0.1538461538461538,0.2307692307692307,0.6153846153846154,0.0151515151515151,0.0454545454545454,0.1212121212121212,0.2575757575757575,52,55,693.0,669.0,76.99999999999997,592.3333333333331,28,10,0.0,19.467401285583104,-0.0015151515151514987,0.07692307692307686,0.08597285067873295,0.21945701357466063,-0.022727272727272693,-0.021212121212121206,-0.025757575757575726,0.0,0.1333333333333333,0.22222222222222224,0.4222222222222222,0.034090909090909,0.0738636363636363,0.1420454545454545,0.2840909090909091,121,355,45,176,40.7308237088326,154.04328396049382,0.0,0.1338582697466796,0.1705900356374866,0.23335557808974766,0.0324020503683746,0.0262431940540739,0.021284148995662,0.0261262972856112,51,10,16,10,10,7,12,22,9,26,55,15,100,13,4,38,6,3,44,3,62,19,25,25,70,71,76,49,28,42,40,29,96,64.58096166138868,64.58096166138868,24.700706020703553,70.17128248113148,70.17128248113148,25.066086751264358,35.683539785265296,35.683539785265296,19.863240563688375,55.45989497220343,55.45989497220343,25.1518710509236,84.70130148032102,84.70130148032102,32.431712464664585
dries-devenyns,2011,22,63,0.010204081632653,0.010204081632653,0.0408163265306122,0.1326530612244898,0.0179640718562874,0.0329341317365269,0.0568862275449101,0.1287425149700598,0.0,0.0,0.0454545454545454,0.1818181818181818,0.0,0.0158730158730158,0.0158730158730158,0.09523809523809519,130,140,386.0,385.0,137.33333333333334,379.66666666666663,28,11,0.0,20.747550193111813,-0.006410256410256394,0.0,0.022727272727272707,0.06590909090909092,0.0015262515262515035,-0.011294261294261207,-0.010073260073259972,0.0,0.0,0.03125,0.109375,0.0046948356807511,0.0140845070422535,0.028169014084507,0.0938967136150234,98,334,64,213,6.429100507328636,10.11599393699568,0.0,0.0,0.0262431940540739,0.0674710426612494,0.0074019265280721,0.0015489761240983,0.0112997599612346,0.0230278599428716,46,42,103,26,70,41,48,53,43,68,33,53,69,51,37,46,31,41,34,54,34,62,52,4,36,28,28,46,236,302,441,455,68,166.54592272084292,166.54592272084292,17.914073626782216,121.2038024708214,121.2038024708214,26.97602707738088,190.3370368649568,190.3370368649568,25.38331823203895,237.25159134015567,237.25159134015567,56.44915062544166,226.19026568138975,226.19026568138975,12.37493863933068
edvald-boasson-hagen,2011,12,67,0.1702127659574468,0.2765957446808511,0.351063829787234,0.45744680851063835,0.1465968586387434,0.306282722513089,0.3560209424083769,0.4607329842931937,0.25,0.25,0.25,0.4166666666666667,0.0746268656716417,0.2686567164179104,0.3283582089552239,0.49253731343283574,14,9,1307.0,1492.0,9.999999999999979,1452.3333333333335,23,8,0.05000000000000002,23.148148148148145,-0.0643814824184164,0.024999999999999904,0.0,0.033333333333333326,-0.052112319757146405,-0.022261573488489693,0.017455097394383993,0.1914893617021276,0.2765957446808511,0.3191489361702128,0.425531914893617,0.1094527363184079,0.2786069651741293,0.3134328358208955,0.4328358208955223,93,382,47,201,3.605551275463989,130.11661436316783,0.05,0.10408329997330659,0.1250925583244189,0.0927960727138337,0.07674252342811,0.0810133977736776,0.0604190536808185,0.0686973015565706,52,97,74,25,49,62,81,16,105,55,95,24,30,40,33,34,53,26,79,27,9,16,27,39,100,1,68,15,6,34,112,28,17,8.746005478284234,8.746005478284234,14.315126525722345,23.477022577109175,23.477022577109175,22.91132850098951,106.9533429850163,106.9533429850163,14.93110524026526,127.76049463276713,127.76049463276713,23.851751285538004,83.55652164818534,83.55652164818534,4.597792230555205
elia-viviani,2011,6,55,0.22222222222222224,0.2962962962962963,0.3333333333333333,0.4074074074074074,0.0551181102362204,0.1496062992125984,0.1968503937007874,0.2913385826771653,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0909090909090909,0.2181818181818181,0.2545454545454545,0.3090909090909091,173,87,298.0,530.0,803.6666666666666,277.33333333333337,22,6,0.24999999999999994,21.146319909102385,0.04545454545454541,0.33333333333333326,0.23333333333333328,0.1333333333333333,0.10909090909090903,0.12727272727272723,0.10454545454545447,0.2,0.28,0.32,0.36,0.0608695652173913,0.1565217391304348,0.208695652173913,0.3043478260869565,27,127,25,114,1167.616946319868,263.6082952665438,0.2575393768188563,0.3403457403554217,0.2654023315294248,0.2273944565091594,0.0455635057677878,0.1092725760095761,0.1340202690151271,0.1305592969786074,113,88,118,32,78,78,29,12,63,58,97,123,106,52,71,4,26,16,61,56,62,10,47,50,55,3,30,36,65,36,71,55,185,122.38193816093646,122.38193816093646,21.860371934811646,106.78456445262991,106.78456445262991,26.46180365996635,136.00232567110103,136.00232567110103,20.536457867587114,111.2371600675536,111.2371600675536,24.32446644896209,121.76158760027648,121.76158760027648,7.050988615891206
enrico-gasparotto,2011,5,86,0.031578947368421,0.0947368421052631,0.1578947368421052,0.2631578947368421,0.0149253731343283,0.0746268656716417,0.1172707889125799,0.232409381663113,0.0,0.0,0.2,0.2,0.0,0.0116279069767441,0.0348837209302325,0.1046511627906976,151,250,334.0,237.0,188.66666666666663,297.3333333333334,28,9,0.0,21.469150482230148,0.0,-0.03333333333333331,0.06666666666666665,0.033333333333333326,-0.012704565030146397,-0.0010766580534022103,-0.009402813666379486,0.0,0.064516129032258,0.0967741935483871,0.1612903225806451,0.0043290043290043,0.0259740259740259,0.0389610389610389,0.1038961038961039,95,469,31,231,53.57549190939204,52.65295180076169,0.0,0.047075475546388,0.0710238215403917,0.0344620648671353,0.0090210979560879,0.013317533697487,0.0063928744088698,0.0227752062836407,63,42,77,20,26,65,82,53,76,82,65,84,90,9,14,44,46,29,17,12,66,61,35,48,65,71,54,76,106,103,207,233,86,206.90688028888755,206.90688028888755,39.93131804437359,105.09187833479609,105.09187833479609,32.45531964412094,126.1326898370275,126.1326898370275,32.030544855314396,229.7665369186593,229.7665369186593,55.76685850385899,149.42258671291634,149.42258671291634,34.863770241311435
fabian-cancellara,2011,12,85,0.1643835616438356,0.2671232876712329,0.3561643835616438,0.452054794520548,0.0747782002534854,0.1102661596958174,0.1482889733840304,0.2129277566539923,0.1666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.0588235294117647,0.0823529411764705,0.1294117647058823,0.1764705882352941,8,11,1506.0,1450.0,10.999999999999968,1397.6666666666665,30,13,-0.05952380952380949,23.12406058503873,-0.019970951343500302,0.10714285714285707,0.11904761904761896,0.11904761904761896,-0.039070442992011595,-0.01554103122730571,-0.022875816993463974,0.2666666666666666,0.4,0.5,0.5333333333333333,0.068,0.11199999999999999,0.136,0.176,146,789,30,250,3.0,141.93073428025846,0.0991978220131669,0.1084629421330523,0.1595479393037228,0.1306135528066796,0.026885090812097202,0.04189338811453,0.0215688752936331,0.0456349703848304,119,67,64,29,55,90,22,23,40,59,98,29,2,3,2,13,1,5,59,1,51,14,64,43,32,60,5,8,30,11,26,136,18,34.48907225944762,34.48907225944762,17.26868149344496,39.300593537710505,39.300593537710505,12.091987443413487,52.71217237589064,52.71217237589064,10.632364394145139,54.436469913411926,54.436469913411926,20.493284821216562,101.08003061487356,101.08003061487356,16.08680622748699
fabio-felline,2011,23,64,0.0,0.0491803278688524,0.1475409836065573,0.3114754098360656,0.06194690265486721,0.1150442477876106,0.1858407079646017,0.2566371681415929,0.0,0.0,0.0,0.1304347826086956,0.0,0.0,0.0,0.0,212,310,260.0,187.0,817.6666666666665,150.66666666666654,21,5,0.0,22.20408163265306,0.004815573770491789,0.0,-0.1428571428571428,-0.2919254658385093,-0.0024852786692495794,0.004176243964495304,-0.00452951976176021,0.0,0.0,0.0588235294117647,0.196078431372549,0.0412371134020618,0.0721649484536082,0.1237113402061855,0.18556701030927827,61,113,51,97,965.4192526220584,131.32529586234836,0.0,0.0,0.1530738216030627,0.3476925538150318,0.0,0.0,0.0,0.0,78,79,64,74,38,37,69,51,84,90,67,47,114,78,62,85,22,57,34,56,89,62,88,65,38,84,61,23,144,259,287,37,61,202.7910684618562,202.7910684618562,28.740457942443523,125.85228265246568,125.85228265246568,16.02672686664951,160.90349536618507,160.90349536618507,25.518231452990165,115.76717113425698,115.76717113425698,27.276351676174972,70.16824712595691,70.16824712595691,18.11320206000382
