rider_name,year,Number_of_participated_one_day_races_current_year,Number_of_participated_multi_day_races_current_year,win_ratio_all_time,top3_ratio_all_time,top5_ratio_all_time,top10_ratio_all_time,stage_win_ratio_all_time,stage_top3_ratio_all_time,stage_top5_ratio_all_time,stage_top10_ratio_all_time,win_ratio,top3_ratio,top5_ratio,top10_ratio,stage_win_ratio,stage_top3_ratio,stage_top5_ratio,stage_top10_ratio,pcs_rank_previous_year,pcs_rank_current_year,pcs_points_previous_year,pcs_points_current_year,rank_avg_last3years,pcs_points_avg_last3years,age,career year,rider_bmi,win_ratio_slope,stage_win_ratio_slope,top3_ratio_slope,top5_ratio_slope,top10_ratio_slope,stage_top3_ratio_slope,stage_top5_ratio_slope,stage_top10_ratio_slope,win_ratio_last3years,top3_ratio_last3years,top5_ratio_last3years,top10_ratio_last3years,stage_win_ratio_last3years,stage_top3_ratio_last3years,stage_top5_ratio_last3years,stage_top10_ratio_last3years,Number_of_participated_one_day_races_all_time,Number_of_participated_multi_day_races_all_time,Number_of_participated_one_day_races_last3years,Number_of_participated_multi_day_races_last3years,rank_stdev_last3years,pcs_points_stdev_last3years,win_ratio_stdev_last3years,top3_ratio_stdev_last3years,top5_ratio_stdev_last3years,top10_ratio_stdev_last3years,stage_win_ratio_stdev_last3years,stage_top3_ratio_stdev_last3years,stage_top5_ratio_stdev_last3years,stage_top10_ratio_stdev_last3years,result_tour-de-france,result_giro-d-italia,result_vuelta-a-espana,result_tour-down-under,result_paris-nice,result_tirreno-adriatico,result_volta-a-catalunya,result_itzulia-basque-country,result_tour-de-romandie,result_dauphine,result_tour-de-suisse,result_tour-de-pologne,result_milano-sanremo,result_ronde-van-vlaanderen,result_paris-roubaix,result_liege-bastogne-liege,result_il-lombardia,result_strade-bianche,result_great-ocean-race,result_e3-harelbeke,result_gent-wevelgem,result_la-fleche-wallone,result_amstel-gold-race,result_san-sebastian,result_bretagne-classic,result_cyclassics-hamburg,result_gp-quebec,result_gp-montreal,in_top20_next_year,Prediction
marco-pinotti,2011,10.0,48.0,0.04375,0.075,0.10625,0.175,0.012406947890818802,0.0446650124069478,0.0657568238213399,0.1253101736972704,0.0,0.0,0.0,0.0,0.0208333333333333,0.1041666666666666,0.125,0.1875,53.0,135.0,692.0,393.0,91.33333333333336,532.3333333333334,35.0,14.0,21.62964876033058,-0.0625,-0.009583333333333296,-0.0625,-0.09375,-0.125,0.012083333333333312,0.009166666666666606,0.007083333333333302,0.073170731707317,0.073170731707317,0.0975609756097561,0.1219512195121951,0.025252525252525203,0.0707070707070707,0.1111111111111111,0.2171717171717171,160.0,806.0000000000001,41.0,198.0,41.25934237640408,150.5334957188377,0.0625462791622094,0.0625462791622094,0.0950450672829201,0.1294575577525671,0.0137521042160961,0.0324072751320051,0.0105847549351431,0.0579291553281854,25.0,41.0,94.0,5.0,11.0,6.0,19.0,46.0,4.0,74.0,96.0,68.0,121.0,8.999999999999998,6.0,60.00000000000001,13.999999999999998,19.0,4.0,61.0,33.0,51.0,118.0,60.00000000000001,90.0,121.99999999999999,103.0,102.0,0.0,0.0
marcus-burghardt,2011,16.0,65.0,0.0093457943925233,0.0186915887850467,0.0560747663551401,0.1308411214953271,0.020120724346076396,0.0382293762575452,0.05835010060362171,0.1488933601609658,0.0,0.0,0.0,0.0,0.0,0.015384615384615302,0.0153846153846153,0.0461538461538461,248.00000000000003,435.0,231.0,131.0,279.3333333333333,236.66666666666663,28.0,11.999999999999998,20.99605274208449,0.0,0.0,0.0,-0.03125,-0.125,-0.0006410256410256006,-0.025641025641025602,-0.07692307692307693,0.0,0.0,0.0238095238095238,0.0952380952380952,0.0154639175257731,0.0257731958762886,0.0515463917525773,0.134020618556701,107.0,497.0,42.0,194.0,142.60551648983756,108.61092639938822,0.0,0.0,0.0360843918243516,0.1443375672974064,0.0251021856169402,0.0158627349251043,0.0314151896525503,0.0797335554596514,164.0,31.0,74.0,82.0,25.000000000000004,54.0,26.0,90.0,25.0,122.00000000000001,102.0,30.0,48.0,25.0,32.0,82.0,70.0,37.0,60.0,21.0,51.0,16.0,105.0,37.0,40.0,68.0,12.0,18.0,0.0,0.0
mark-cavendish,2011,11.0,89.0,0.14,0.2,0.24,0.36,0.1599229287090559,0.2427745664739884,0.2890173410404624,0.348747591522158,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.1348314606741573,0.2134831460674157,0.24719101123595497,0.2696629213483146,11.0,7.0,1461.0,1607.0,7.0,1637.0000000000002,26.0,9.0,22.857142857142858,-0.0636363636363636,-0.05363690124186869,-0.0636363636363636,-0.0636363636363636,-0.16363636363636358,-0.04589000591366052,-0.04482554701360139,-0.04937906564163206,0.2,0.28,0.28,0.36,0.1797752808988764,0.2546816479400749,0.2808988764044944,0.3071161048689138,50.0,519.0,25.0,267.0,4.0,192.75891678467175,0.2043601854556044,0.0916097206501223,0.0916097206501223,0.17411281960739594,0.0566999568228299,0.0471047772810039,0.0501641997177789,0.0549948459994581,130.0,145.0,144.0,129.0,75.0,124.99999999999999,111.0,5.0,123.0,55.0,127.0,69.0,52.0,110.0,21.0,51.99999999999999,12.0,27.0,20.0,58.0,60.0,88.0,12.0,4.0,99.99999999999999,82.0,68.0,15.0,1.0,0.0
david-de-la-cruz,2018,5.0,95.0,0.0,0.0,0.0,0.0,0.0101351351351351,0.0337837837837837,0.0760135135135135,0.1452702702702702,0.0,0.0,0.0,0.0,0.0210526315789473,0.0631578947368421,0.09473684210526312,0.1894736842105263,79.0,93.0,615.0,559.0,105.0,520.3333333333334,29.0,11.0,19.925129815239703,0.0,0.0038596491228069883,0.0,0.0,0.0,0.01824561403508769,0.014035087719298189,0.05473684210526307,0.0,0.0,0.0,0.0,0.0200803212851405,0.0602409638554216,0.10843373493975901,0.1967871485943775,66.0,592.0,18.0,249.0,33.645207682521445,118.81638495314245,0.0,0.0,0.0,0.0,0.0060740291826639,0.031134053064362295,0.0504071651986895,0.1183358322535118,28.000000000000004,56.0,15.0,30.0,9.0,10.0,10.0,9.0,16.0,57.0,26.999999999999996,15.0,25.000000000000004,112.0,39.0,60.00000000000001,63.0,9.0,33.0,49.0,37.0,12.0,118.0,51.0,79.0,59.0,90.0,83.0,0.0,0.0
mark-renshaw,2011,5.0,95.0,0.0133333333333333,0.08,0.08,0.12,0.0154559505409582,0.0664605873261205,0.1004636785162287,0.1916537867078825,0.0,0.0,0.0,0.0,0.0421052631578947,0.0947368421052631,0.1368421052631579,0.1789473684210526,414.0,174.0,142.0,330.00000000000006,283.3333333333333,232.66666666666663,29.0,11.0,23.095409007209515,0.0,0.014879792072774496,0.0,0.0,-0.08333333333333331,0.022677063027940186,0.025211176088369036,0.009226770630279357,0.0,0.0,0.0,0.0666666666666666,0.0248962655601659,0.0663900414937759,0.0954356846473029,0.1452282157676348,75.0,647.0,15.0,241.0,121.41389267021025,94.17713806085494,0.0,0.0,0.0,0.0962250448649376,0.0163750877871152,0.027165326695103995,0.0454388182072248,0.0543653681675564,163.0,40.0,19.0,111.0,51.0,123.00000000000001,34.0,34.0,133.0,27.0,13.0,34.0,113.0,17.999999999999996,21.0,131.0,70.0,32.0,55.0,49.0,15.0,27.000000000000004,30.999999999999996,16.0,93.0,113.0,12.0,14.0,0.0,0.0
martin-elmiger,2011,18.0,70.0,0.0333333333333333,0.1,0.1285714285714285,0.2095238095238095,0.008,0.04,0.0626666666666666,0.12266666666666659,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.014285714285714202,0.0428571428571428,0.0428571428571428,100.0,421.0,452.00000000000006,139.0,215.33333333333331,334.00000000000017,33.0,14.0,22.03840115928028,0.0,0.0,-0.04166666666666663,-0.013888888888888784,-0.09722222222222221,-0.024107142857142785,-0.041071428571428495,-0.10357142857142848,0.0416666666666666,0.0833333333333333,0.1041666666666666,0.1458333333333333,0.0104712041884816,0.0418848167539267,0.0680628272251308,0.0994764397905759,210.0,750.0,48.0,191.0,178.55064640973254,170.11466721009094,0.0641500299099584,0.0833333333333333,0.0578240555407259,0.0975523495634512,0.0158178155942363,0.025900306128550404,0.0443823525567268,0.1163012205865624,88.0,113.0,52.0,74.0,48.0,71.0,86.0,120.0,67.0,68.0,56.0,77.0,70.0,53.0,17.0,145.0,81.0,47.0,60.0,34.0,101.0,147.0,67.0,25.999999999999996,95.99999999999999,71.0,43.0,60.0,0.0,0.0
marzio-bruseghin,2011,5.0,68.0,0.0222222222222222,0.0333333333333333,0.0333333333333333,0.1222222222222222,0.0041972717733473,0.013641133263378801,0.0262329485834207,0.0839454354669464,0.0,0.0,0.0,0.0,0.0,0.0147058823529411,0.0294117647058823,0.058823529411764705,434.0,260.0,133.0,229.0,293.3333333333333,216.66666666666657,37.0,16.0,21.132713440405748,0.0,0.0,0.0,0.0,-0.16666666666666663,0.007352941176470512,0.0077614379084967045,-0.012254901960784308,0.0,0.0,0.0,0.1578947368421052,0.0,0.0046728971962616,0.0186915887850467,0.0514018691588785,90.0,953.0000000000001,19.0,214.0,127.31588013022309,78.23255929172542,0.0,0.0,0.0,0.1683938285136408,0.0,0.0084904451351415,0.0090724396872974,0.0354225334795184,45.0,17.0,13.0,31.0,47.0,57.0,65.0,69.0,22.000000000000004,9.0,107.0,43.0,74.0,16.0,101.00000000000001,43.0,15.000000000000002,51.0,9.999999999999998,68.0,9.0,62.0,47.0,39.0,59.0,52.0,93.0,60.0,0.0,0.0
mathias-frank,2011,9.0,85.0,0.0204081632653061,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0170454545454545,0.034090909090909,0.0596590909090909,0.1278409090909091,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.011764705882352898,0.0470588235294117,1034.0,244.0,32.0,243.0,518.3333333333334,161.99999999999997,25.0,9.0,20.66115702479339,0.0,-0.006666666666666605,-0.06944444444444442,-0.06944444444444442,-0.06944444444444442,-0.020000000000000007,-0.03411764705882351,-0.06980392156862736,0.0,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.0096618357487922,0.0193236714975845,0.038647342995169,0.0966183574879227,49.00000000000001,352.0,26.0,207.0,446.8851455724763,113.71455491712572,0.0,0.1252569375784137,0.1252569375784137,0.1252569375784137,0.0107514861142997,0.0200135761979656,0.0369571139281927,0.0819342666544309,64.0,85.0,93.00000000000001,42.0,88.0,80.0,63.0,84.0,44.00000000000001,21.0,6.0,58.0,137.0,33.0,64.0,88.00000000000001,60.00000000000001,46.0,7.000000000000001,50.0,79.0,110.0,99.0,19.0,116.0,70.0,59.0,35.0,0.0,0.0
matteo-carrara,2011,2.0,98.0,0.0080645161290322,0.04838709677419349,0.0967741935483871,0.1935483870967742,0.0092105263157894,0.0460526315789473,0.0881578947368421,0.1657894736842105,0.0,0.0,0.0,0.0,0.0,0.010204081632653,0.010204081632653,0.0408163265306122,86.0,261.0,521.0,226.00000000000003,154.33333333333337,392.9999999999999,32.0,11.999999999999998,18.95654142145768,0.0,-0.005747126436781588,0.0,-0.045454545454545414,-0.1363636363636363,-0.006392212057236607,-0.02938071780436309,-0.03131597466572826,0.0,0.0,0.0384615384615384,0.1153846153846153,0.0074906367041198,0.04494382022471911,0.0711610486891385,0.1385767790262172,124.0,760.0,26.0,267.0,93.58596760910972,151.3175469005495,0.0,0.0,0.0524863881081478,0.1574591643244433,0.0068475064316696,0.0541643492291538,0.0682804633838232,0.1311292610046405,95.0,16.0,145.0,17.0,11.0,27.0,35.0,21.0,84.0,86.0,44.0,97.99999999999999,56.0,45.0,50.0,58.0,29.0,36.0,36.0,75.0,57.0,57.00000000000001,55.0,36.0,99.99999999999999,52.0,53.0,52.0,0.0,0.0
matteo-tosatto,2011,18.0,81.0,0.0141509433962264,0.0424528301886792,0.080188679245283,0.1273584905660377,0.0055813953488372,0.0195348837209302,0.0316279069767441,0.059534883720930194,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.012345679012345599,0.037037037037037,723.0,359.0,61.99999999999999,164.0,508.33333333333326,115.3333333333334,37.0,16.0,22.587833094227893,0.0,0.0,0.0,0.0,-0.00347222222222221,0.0,0.006172839506172829,0.001277139208173562,0.0,0.0,0.0,0.0465116279069767,0.0,0.0,0.0080321285140562,0.0321285140562249,212.0,1075.0,43.0,249.0,190.5920599955133,51.15988011453245,0.0,0.0,0.0,0.0342561309883072,0.0,0.0,0.007127781101106401,0.0065167943824067,122.99999999999999,136.0,135.0,42.0,33.0,33.0,124.0,87.0,109.0,112.0,63.0,103.0,21.0,30.000000000000004,31.0,66.0,46.0,15.000000000000002,9.999999999999998,46.0,38.0,22.999999999999996,49.0,30.000000000000004,69.0,109.0,33.0,80.0,0.0,0.0
matthew-goss,2011,9.0,76.0,0.0704225352112676,0.1971830985915492,0.1971830985915492,0.2112676056338028,0.04603580562659839,0.1227621483375959,0.16368286445012786,0.24552429667519182,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.0526315789473684,0.1842105263157894,0.2105263157894736,0.2236842105263158,46.0,19.0,727.0,1167.0,46.33333333333334,821.3333333333333,25.0,9.0,22.093170054286077,0.02430555555555547,0.011164274322168988,0.07291666666666663,0.07291666666666663,0.1284722222222222,0.06937799043062196,0.04465709728867617,-0.00937001594896334,0.1,0.2,0.2,0.225,0.0430622009569378,0.1148325358851674,0.1626794258373205,0.22488038277511962,71.0,391.0,40.0,209.0,27.501515109777745,309.4775166847074,0.0362266669620178,0.1034419232298079,0.1034419232298079,0.1662049932891267,0.0113265369620142,0.0696350991920943,0.0456758266782784,0.0167745195928226,142.0,141.0,68.0,2.0,43.0,96.99999999999999,42.0,14.0,88.00000000000001,115.0,100.0,20.0,1.0,6.0,10.0,20.0,27.999999999999996,20.0,67.0,33.0,15.0,85.0,71.0,38.0,9.0,2.0,3.0,4.0,0.0,0.0
matthieu-ladagnous,2011,19.0,70.0,0.01,0.03,0.06,0.13,0.029953917050691198,0.0552995391705069,0.10829493087557598,0.1751152073732718,0.0,0.0,0.0526315789473684,0.1578947368421052,0.0428571428571428,0.0714285714285714,0.0857142857142857,0.1428571428571428,152.0,134.0,333.0,393.0,118.00000000000003,436.6666666666666,27.0,9.0,22.03840115928028,-0.0357142857142857,0.010317460317460298,-0.0714285714285714,-0.045112781954887216,-0.0639097744360902,0.013492063492063427,-0.0238095238095238,-0.04523809523809524,0.0181818181818181,0.0545454545454545,0.0909090909090909,0.1636363636363636,0.021834061135371098,0.0436681222707423,0.1048034934497816,0.1746724890829694,100.0,434.0,55.0,229.0,44.22668877499196,131.07377057723383,0.0412393049421161,0.0729857805198587,0.045285060829546,0.0989730415803892,0.0214334699476498,0.0284807954047265,0.027141375241903,0.0561669651106664,63.0,96.00000000000001,133.0,58.0,39.0,135.0,58.99999999999999,15.0,35.99999999999999,63.0,48.0,62.0,61.0,48.0,102.00000000000001,90.99999999999999,40.0,60.00000000000001,42.0,22.0,55.0,67.0,114.0,75.0,56.0,141.0,73.0,3.0,0.0,0.0
matti-breschel,2011,2.0,34.0,0.0434782608695652,0.1478260869565217,0.1739130434782608,0.3130434782608696,0.0336633663366336,0.099009900990099,0.15049504950495046,0.24356435643564353,0.0,0.0,0.0,0.5,0.0,0.0588235294117647,0.088235294117647,0.23529411764705882,34.0,487.0,872.0,114.0,182.0,666.6666666666667,27.0,11.0,21.36686914318855,-0.0357142857142857,-0.024390243902438994,-0.0714285714285714,-0.0714285714285714,0.0714285714285714,-0.05595408895265419,-0.0717360114777618,-0.04088952654232419,0.054054054054054,0.1621621621621621,0.1621621621621621,0.3513513513513513,0.0268817204301075,0.11827956989247311,0.1612903225806451,0.2473118279569892,115.0,505.0,37.0,186.0,264.1760776451948,483.86086154320566,0.0363696483726653,0.0991269523555301,0.0991269523555301,0.09014140231429,0.0250782343320302,0.0584159154006763,0.0764315364264629,0.0730056742353845,101.99999999999999,45.0,79.0,97.0,79.0,88.0,114.0,86.0,42.0,133.0,87.0,13.0,43.0,41.0,118.99999999999999,129.0,57.0,22.0,18.0,2.0,119.00000000000001,136.0,86.0,12.0,127.00000000000001,89.0,54.0,52.0,0.0,0.0
mauro-finetto,2011,22.0,35.0,0.0103092783505154,0.0927835051546391,0.1649484536082474,0.3402061855670103,0.0131004366812227,0.0436681222707423,0.0873362445414847,0.1528384279475982,0.0,0.0454545454545454,0.0454545454545454,0.1818181818181818,0.0,0.0,0.0,0.028571428571428505,201.0,424.0,271.0,137.0,271.3333333333333,231.66666666666652,26.0,10.0,19.789970953429727,-0.03846153846153838,-0.01923076923076921,-0.01573426573426573,-0.05419580419580411,-0.024475524475524424,-0.019230769230769187,-0.028846153846153806,-0.06263736263736262,0.0178571428571428,0.0357142857142857,0.0714285714285714,0.1964285714285714,0.0194805194805194,0.0324675324675324,0.0519480519480519,0.1038961038961039,96.99999999999999,229.00000000000003,56.00000000000001,154.0,132.34928535255992,82.37313477908518,0.044411559168432695,0.0386728671865665,0.0619645381605813,0.0261237293259937,0.0193907528749191,0.0242351835908212,0.039124482319882,0.0631040917799004,98.0,89.0,139.0,111.0,37.99999999999999,62.0,125.0,63.0,87.0,121.0,107.0,85.0,50.00000000000001,41.0,20.0,25.0,19.0,56.0,3.0,4.0,98.00000000000001,38.0,28.0,77.0,97.99999999999999,29.0,57.99999999999999,42.0,0.0,0.0
mauro-santambrogio,2011,11.0,58.00000000000001,0.0196078431372549,0.088235294117647,0.1274509803921568,0.2254901960784313,0.0,0.0157894736842105,0.0421052631578947,0.11052631578947361,0.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.0172413793103448,0.0517241379310344,0.0862068965517241,166.0,271.0,308.0,214.0,179.99999999999997,328.3333333333334,27.0,11.0,21.04981790236894,-0.0357142857142857,0.0,0.01948051948051943,0.01948051948051943,-0.05194805194805191,-0.011927255550307006,0.005314123760037719,-0.02538970240906943,0.025,0.125,0.125,0.25,0.0,0.0207253886010362,0.0414507772020725,0.0880829015544041,102.0,380.0,40.0,193.0,84.870489570875,125.73914797442096,0.0412393049421161,0.0585702180588177,0.0585702180588177,0.055311960094927,0.0,0.0206364365021436,0.0097467501087097,0.0523721109404949,98.0,22.0,87.00000000000001,62.0,112.0,62.0,84.0,129.0,21.0,82.99999999999999,110.0,26.0,6.0,48.0,84.0,32.0,8.0,2.0,37.0,5.0,104.0,104.0,49.0,70.0,5.999999999999999,99.00000000000001,75.0,15.0,0.0,0.0
maxime-monfort,2011,13.0,95.0,0.0067567567567567,0.0067567567567567,0.0337837837837837,0.0743243243243243,0.0111576011157601,0.0320781032078103,0.0725244072524407,0.1534170153417015,0.0,0.0,0.0,0.1538461538461538,0.0105263157894736,0.010526315789473602,0.0421052631578947,0.1473684210526315,65.0,58.0,600.0,640.0,58.66666666666666,636.3333333333334,28.0,11.0,20.1459051921492,-0.029411764705882304,0.005263157894736808,-0.029411764705882304,-0.05882352941176472,0.018099547511312153,-0.00035481963335299725,-0.018273211117681785,0.0062684801892371415,0.0188679245283018,0.0188679245283018,0.0754716981132075,0.1509433962264151,0.0117647058823529,0.0235294117647058,0.058823529411764705,0.1490196078431372,148.0,717.0,53.00000000000001,255.0,6.027713773341707,34.645827069552446,0.0339617805405662,0.0339617805405662,0.0610248258079225,0.028515830600827696,0.014233537167095,0.026246947689556904,0.0184215086099026,0.017292396662568,29.0,17.0,5.0,45.0,10.0,135.0,31.0,24.0,6.0,53.0,10.0,2.0,110.0,109.0,45.0,59.0,47.0,60.00000000000001,33.0,69.0,169.0,116.0,63.0,29.0,70.0,41.0,11.0,43.0,0.0,0.0
michael-albasini,2011,12.000000000000002,87.0,0.0217391304347826,0.036231884057971,0.0507246376811594,0.1159420289855072,0.0229132569558101,0.0540098199672667,0.0834697217675941,0.1309328968903437,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0344827586206896,0.0689655172413793,0.0804597701149425,0.11494252873563209,110.00000000000001,92.0,428.0,521.0,92.33333333333333,504.9999999999999,31.0,15.000000000000002,21.97133585722012,0.04166666666666663,-0.013527851458885905,0.04166666666666663,0.04166666666666663,0.033333333333333326,-0.00397877984084879,-0.01361626878868251,-0.004067197170645417,0.0285714285714285,0.0285714285714285,0.0285714285714285,0.1142857142857142,0.0394736842105263,0.0833333333333333,0.1008771929824561,0.131578947368421,138.0,611.0,35.0,228.0,17.502380790433435,70.37755323965163,0.0481125224324688,0.0481125224324688,0.0481125224324688,0.0466027551460361,0.0184361378493694,0.0190787912901922,0.019569432120795,0.0228157135468383,25.0,17.0,122.0,16.0,18.0,14.0,16.0,128.0,6.0,53.0,39.0,32.0,108.99999999999999,109.0,45.0,87.0,36.0,11.0,9.999999999999998,69.0,169.0,11.0,61.99999999999999,60.00000000000001,90.0,121.99999999999999,86.0,101.0,0.0,0.0
michael-matthews,2011,18.0,57.0,0.0930232558139534,0.3720930232558139,0.3720930232558139,0.4186046511627907,0.0909090909090909,0.2167832167832167,0.3426573426573426,0.48951048951048953,0.0555555555555555,0.1666666666666666,0.1666666666666666,0.2222222222222222,0.0350877192982456,0.12280701754385961,0.2105263157894736,0.2807017543859649,178.0,82.0,289.0,546.0,337.0,296.66666666666686,21.0,4.0,22.724403484408533,-0.04914529914529908,0.01754385964912279,-0.1858974358974358,-0.1858974358974358,-0.1581196581196581,0.040570175438596395,-0.0405701754385965,-0.08881578947368422,0.0952380952380952,0.3809523809523809,0.3809523809523809,0.4047619047619047,0.0687022900763358,0.183206106870229,0.3129770992366412,0.46564885496183206,43.0,143.0,42.0,131.0,361.7333271900724,245.5897663448812,0.0497861896270128,0.2167027864597,0.2167027864597,0.1846326722912639,0.0728442799030875,0.1431422796351391,0.11636487590291442,0.2000534003297172,103.99999999999999,123.0,106.0,4.0,120.0,35.0,130.0,52.0,110.0,138.0,101.0,118.0,107.00000000000001,77.0,38.0,25.0,54.0,19.0,9.999999999999998,14.000000000000002,69.0,101.0,37.99999999999999,16.0,134.0,43.0,100.0,71.0,0.0,0.0
michael-rogers,2011,9.0,53.0,0.0367647058823529,0.125,0.1764705882352941,0.2794117647058823,0.0209790209790209,0.0839160839160839,0.1328671328671328,0.2279720279720279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377358490566037,23.0,447.0,1032.0,126.0,171.3333333333333,629.3333333333334,32.0,16.0,21.62162162162162,-0.09999999999999998,-0.005263157894736808,-0.2,-0.2,-0.2,-0.015789473684210503,-0.04210526315789471,-0.07586891757696121,0.0454545454545454,0.1363636363636363,0.1818181818181818,0.1818181818181818,0.013215859030836998,0.066079295154185,0.10132158590308368,0.20704845814977968,136.0,715.0,22.0,227.0,238.96512995274716,461.3126199588879,0.11547005383792511,0.2046338192968112,0.202072594216369,0.202072594216369,0.012717930200954599,0.0801532973528969,0.0951384728696823,0.1520182375699742,105.99999999999999,15.0,85.0,53.0,12.0,103.00000000000001,69.0,111.0,41.0,65.0,15.0,124.0,83.0,87.0,18.0,34.0,41.0,21.0,8.0,78.0,66.0,122.0,61.0,57.00000000000001,72.0,15.0,42.0,28.999999999999996,0.0,0.0
michael-van-staeyen,2011,22.0,74.0,0.0131578947368421,0.07894736842105261,0.1973684210526315,0.3421052631578947,0.0109090909090909,0.0509090909090909,0.1054545454545454,0.2254545454545454,0.0,0.0909090909090909,0.1818181818181818,0.4545454545454545,0.0,0.027027027027027,0.0675675675675675,0.2567567567567567,241.99999999999997,194.0,234.0,296.0,340.0,204.3333333333334,23.0,7.0,22.23098712754133,0.0,-0.01587301587301579,-0.01010101010101,-0.13131313131313127,-0.0505050505050505,-0.03410553410553411,-0.02970827970827969,0.033140283140283125,0.0217391304347826,0.0869565217391304,0.217391304347826,0.391304347826087,0.015000000000000001,0.055,0.095,0.225,76.0,275.0,46.0,200.0,212.6687565205571,109.55516114420776,0.038490017945975,0.022252810292065,0.1673884991123083,0.1832194413002446,0.0158730158730158,0.034986556548438,0.029731566182782398,0.0331500580029898,101.99999999999999,131.0,56.99999999999999,65.0,61.0,10.0,65.0,24.0,97.0,40.0,44.0,48.99999999999999,70.0,70.0,2.0,76.0,61.00000000000001,21.0,3.0,51.0,140.0,14.999999999999998,30.000000000000004,61.0,8.0,7.0,14.0,9.0,0.0,0.0
michal-kwiatkowski,2011,19.0,34.0,0.0961538461538461,0.11538461538461528,0.1538461538461538,0.2692307692307692,0.1416666666666666,0.2333333333333333,0.3,0.44166666666666654,0.0,0.0,0.0,0.0526315789473684,0.0,0.1470588235294117,0.1764705882352941,0.3529411764705882,658.0,205.0,71.0,283.0,793.6666666666666,122.33333333333333,21.0,5.0,21.952479338842974,-0.0357142857142857,-0.06250000000000001,-0.0357142857142857,-0.1071428571428571,-0.18796992481203,0.011029411764705769,0.02573529411764702,0.05147058823529408,0.0232558139534883,0.0232558139534883,0.0697674418604651,0.1860465116279069,0.011494252873563201,0.0919540229885057,0.1379310344827586,0.2873563218390804,52.0,120.0,43.0,87.0,666.930531114998,142.13139460841626,0.0412393049421161,0.0412393049421161,0.1237179148263483,0.2047493270326139,0.0721687836487032,0.0540146585372268,0.0344334719369629,0.0611000421045033,69.0,136.0,88.0,106.0,12.0,96.0,96.00000000000001,36.0,47.0,57.0,38.0,2.0,140.0,46.0,94.99999999999999,25.999999999999996,78.0,40.0,66.0,41.0,75.0,39.0,127.0,33.0,95.99999999999999,16.0,32.0,45.0,0.0,0.0
