rider_name,year,Number_of_participated_one_day_races,Number_of_participated_multi_day_races,win_ratio_all_time,top3_ratio_all_time,top5_ratio_all_time,top10_ratio_all_time,stage_win_ratio_all_time,stage_top3_ratio_all_time,stage_top5_ratio_all_time,stage_top10_ratio_all_time,win_ratio,top3_ratio,top5_ratio,top10_ratio,stage_win_ratio,stage_top3_ratio,stage_top5_ratio,stage_top10_ratio,pcs_rank_previous_year,pcs_rank_current_year,pcs_points_previous_year,pcs_points_current_year,age,career year,win_ratio_slope,stage_win_ratio_slope,top3_ratio_slope,top5_ratio_slope,top10_ratio_slope,stage_top3_ratio_slope,stage_top5_ratio_slope,stage_top10_ratio_slope,in_top20_next_year
rui-costa,2017,8,100,0.055555556,0.126984127,0.174603175,0.246031746,0.03030303,0.103305785,0.155647383,0.271349862,0,0,0,0,0.03,0.13,0.17,0.23,27,36,1088,1098,31,14,-0.041666667,0.006071429,-0.083333333,-0.166666667,-0.25,0.020357143,0.013571429,-0.054642857,0
rui-costa,2018,14,51,0.05,0.114285714,0.157142857,0.235714286,0.028314028,0.099099099,0.153153153,0.274131274,0,0,0,0.142857143,0,0.039215686,0.117647059,0.31372549,36,83,1098,602,32,15,0,0,-0.033333333,-0.033333333,-0.061904762,-0.000392157,0.005490196,-0.009803922,0
rui-costa,2019,12,82,0.046052632,0.105263158,0.144736842,0.230263158,0.025611176,0.09895227,0.15250291,0.273573923,0,0,0,0.166666667,0,0.097560976,0.146341463,0.268292683,83,62,602,798,33,16,0,-0.015,0,0,0.083333333,-0.016219512,-0.011829268,0.019146341,0
rui-costa,2020,9,59,0.049689441,0.111801242,0.149068323,0.229813665,0.025054466,0.098039216,0.152505447,0.27124183,0.111111111,0.222222222,0.222222222,0.222222222,0.016949153,0.084745763,0.152542373,0.237288136,62,72,798,430,34,17,0.055555556,0.008474576,0.111111111,0.111111111,0.03968254,0.022765038,0.017447657,-0.038218677,0
ryder-hesjedal,2008,10,64,0.04,0.1,0.14,0.2,0.008695652,0.017391304,0.034782609,0.073913043,0,0.1,0.1,0.2,0.015625,0.015625,0.03125,0.0625,589,239,92,261,28,6,0,0.0078125,0.011538462,0.011538462,0.061538462,0.0078125,0.000473485,0.008522727,0
ryder-hesjedal,2009,8,80,0.034482759,0.086206897,0.137931034,0.206896552,0.009677419,0.022580645,0.035483871,0.074193548,0,0,0.125,0.25,0.0125,0.0375,0.0375,0.075,239,82,261,528,29,7,-0.166666667,-0.011607143,-0.166666667,-0.104166667,-0.041666667,0.000892857,-0.016964286,-0.069642857,1
ryder-hesjedal,2010,11,72,0.028985507,0.101449275,0.173913043,0.275362319,0.010471204,0.02617801,0.047120419,0.107329843,0,0.181818182,0.363636364,0.636363636,0.013888889,0.041666667,0.097222222,0.25,82,16,528,1278,30,8,0,-0.000868056,0.040909091,0.131818182,0.218181818,0.013020833,0.032986111,0.09375,0
ryder-hesjedal,2011,11,77,0.025,0.0875,0.1625,0.275,0.010893246,0.026143791,0.047930283,0.117647059,0,0,0.090909091,0.272727273,0.012987013,0.025974026,0.051948052,0.168831169,16,49,1278,709,31,9,0,0.000243506,0,-0.017045455,0.011363636,-0.005762987,0.007224026,0.046915584,0
ryder-hesjedal,2012,12,69,0.02173913,0.076086957,0.141304348,0.260869565,0.013257576,0.034090909,0.060606061,0.140151515,0,0,0,0.166666667,0.028985507,0.086956522,0.144927536,0.289855072,49,24,709,1070,32,10,0,0.007548309,-0.090909091,-0.181818182,-0.234848485,0.022644928,0.023852657,0.019927536,0
ryder-hesjedal,2013,6,71,0.020408163,0.081632653,0.142857143,0.265306122,0.011686144,0.031719533,0.058430718,0.140233723,0,0.166666667,0.166666667,0.333333333,0,0.014084507,0.042253521,0.14084507,24,180,1070,318,33,11,0,-0.006493506,0.083333333,0.037878788,0.03030303,-0.005944759,-0.004847265,-0.013993049,0
ryder-hesjedal,2014,5,95,0.019417476,0.077669903,0.13592233,0.262135922,0.011527378,0.031700288,0.056195965,0.13832853,0,0,0,0.2,0.010526316,0.031578947,0.042105263,0.126315789,180,66,318,609,34,12,0,-0.009229596,0,0,0.016666667,-0.027688787,-0.051411137,-0.081769641,0
ryder-hesjedal,2015,4,94,0.018691589,0.074766355,0.130841121,0.252336449,0.010152284,0.031725888,0.054568528,0.135786802,0,0,0,0,0,0.031914894,0.042553191,0.117021277,66,100,609,493,35,13,0,0,-0.083333333,-0.083333333,-0.166666667,0.008915193,0.000149835,-0.011911897,0
sacha-modolo,2010,11,51,0.142857143,0.314285714,0.4,0.571428571,0,0.04,0.07,0.16,0,0.090909091,0.272727273,0.454545455,0,0.039215686,0.078431373,0.196078431,618,158,77,324,23,6,0,0,-0.154545455,-0.163636364,-0.072727273,-0.039215686,-0.019607843,-0.019607843,0
sacha-modolo,2011,15,72,0.12,0.26,0.32,0.44,0.052325581,0.127906977,0.168604651,0.244186047,0.066666667,0.133333333,0.133333333,0.133333333,0.125,0.25,0.305555556,0.361111111,158,82,324,552,24,7,-0.091666667,0.0625,-0.183333333,-0.183333333,-0.370833333,0.125,0.152777778,0.159722222,0
sacha-modolo,2012,10,90,0.116666667,0.25,0.3,0.416666667,0.057251908,0.125954198,0.171755725,0.229007634,0.1,0.2,0.2,0.3,0.066666667,0.122222222,0.177777778,0.2,82,121,552,452,25,8,0.05,0.033333333,0.054545455,-0.036363636,-0.077272727,0.041503268,0.049673203,0.001960784,0
sacha-modolo,2013,13,84,0.123287671,0.246575342,0.287671233,0.383561644,0.066473988,0.132947977,0.173410405,0.234104046,0.153846154,0.230769231,0.230769231,0.230769231,0.095238095,0.154761905,0.178571429,0.25,121,75,452,565,26,9,0.043589744,-0.014880952,0.048717949,0.048717949,0.048717949,-0.047619048,-0.063492063,-0.055555556,0
sacha-modolo,2014,15,59,0.125,0.227272727,0.272727273,0.363636364,0.074074074,0.130864198,0.180246914,0.241975309,0.133333333,0.133333333,0.2,0.266666667,0.118644068,0.118644068,0.220338983,0.288135593,75,84,565,543,27,10,0.016666667,0.025988701,-0.033333333,0,-0.016666667,-0.001789077,0.021280603,0.044067797,0
sacha-modolo,2015,10,99,0.112244898,0.204081633,0.244897959,0.346938776,0.073412698,0.142857143,0.194444444,0.259920635,0,0,0,0.2,0.070707071,0.191919192,0.252525253,0.333333333,84,50,543,737,28,11,-0.076923077,-0.012265512,-0.115384615,-0.115384615,-0.015384615,0.018578644,0.036976912,0.041666667,0
sacha-modolo,2016,13,84,0.099099099,0.18018018,0.225225225,0.315315315,0.068027211,0.141156463,0.200680272,0.273809524,0,0,0.076923077,0.076923077,0.035714286,0.130952381,0.238095238,0.357142857,50,99,737,512,29,12,-0.066666667,-0.041464891,-0.066666667,-0.061538462,-0.094871795,0.006154157,0.008878128,0.034503632,0
sacha-modolo,2017,10,95,0.099173554,0.181818182,0.223140496,0.32231405,0.06295754,0.131771596,0.191800878,0.270863836,0.1,0.2,0.2,0.4,0.031578947,0.073684211,0.136842105,0.252631579,99,69,512,667,30,13,0.05,-0.019564062,0.1,0.1,0.1,-0.059117491,-0.057841574,-0.040350877,0
sacha-modolo,2018,15,64,0.088235294,0.161764706,0.198529412,0.294117647,0.058902276,0.127175368,0.190093708,0.267737617,0,0,0,0.066666667,0.015625,0.078125,0.171875,0.234375,69,131,667,448,31,14,0,-0.010044643,0,-0.038461538,-0.005128205,-0.02641369,-0.033110119,-0.061383929,0
sam-bennett,2013,19,29,0.032258065,0.048387097,0.096774194,0.193548387,0.042735043,0.094017094,0.11965812,0.264957265,0,0,0.105263158,0.210526316,0.103448276,0.172413793,0.206896552,0.379310345,867,478,49,114,23,5,-0.03125,0.051724138,-0.03125,-0.009868421,0.042763158,0.064467766,0.081709145,0.167916042,0
sam-bennett,2014,11,59,0.054794521,0.082191781,0.136986301,0.232876712,0.034090909,0.085227273,0.130681818,0.261363636,0.181818182,0.272727273,0.363636364,0.454545455,0.016949153,0.06779661,0.152542373,0.254237288,478,114,114,436,24,6,0.090909091,0.008474576,0.105113636,0.150568182,0.102272727,-0.004563233,0.018578879,-0.02672751,0
sam-bennett,2015,14,72,0.057471264,0.091954023,0.149425287,0.24137931,0.040322581,0.096774194,0.149193548,0.278225806,0.071428571,0.142857143,0.214285714,0.285714286,0.055555556,0.125,0.194444444,0.319444444,114,118,436,439,25,7,0.035714286,-0.02394636,0.071428571,0.054511278,0.037593985,-0.023706897,-0.006226054,-0.02993295,0
sam-bennett,2016,20,71,0.056074766,0.102803738,0.158878505,0.242990654,0.040752351,0.090909091,0.147335423,0.26645768,0.05,0.15,0.2,0.25,0.042253521,0.070422535,0.14084507,0.225352113,118,90,439,549,26,8,-0.065909091,0.012652184,-0.061363636,-0.081818182,-0.102272727,0.001312963,-0.005848651,-0.014442588,0
sam-bennett,2017,16,62,0.056910569,0.097560976,0.146341463,0.235772358,0.062992126,0.125984252,0.173228346,0.278215223,0.0625,0.0625,0.0625,0.1875,0.177419355,0.306451613,0.306451613,0.338709677,90,52,549,855,27,9,-0.004464286,0.0609319,-0.040178571,-0.075892857,-0.049107143,0.090725806,0.056003584,0.009632616,0
sam-bennett,2018,9,50,0.060606061,0.098484848,0.143939394,0.234848485,0.071925754,0.148491879,0.192575406,0.285382831,0.111111111,0.111111111,0.111111111,0.222222222,0.14,0.32,0.34,0.34,52,47,855,896,28,10,0.030555556,0.048873239,-0.019444444,-0.044444444,-0.013888889,0.124788732,0.099577465,0.057323944,1
sam-bennett,2019,6,82,0.065217391,0.108695652,0.152173913,0.253623188,0.087719298,0.177387914,0.22417154,0.313840156,0.166666667,0.333333333,0.333333333,0.666666667,0.170731707,0.329268293,0.390243902,0.463414634,47,19,896,1307,29,11,0.052083333,-0.003343824,0.135416667,0.135416667,0.239583333,0.01140834,0.041896145,0.062352478,1
sam-bennett,2020,6,75,0.069444444,0.111111111,0.152777778,0.256944444,0.088435374,0.183673469,0.231292517,0.31292517,0.166666667,0.166666667,0.166666667,0.333333333,0.093333333,0.226666667,0.28,0.306666667,19,12,1307,1086,30,12,0.027777778,-0.023333333,0.027777778,0.027777778,0.055555556,-0.046666667,-0.03,-0.016666667,0
sam-oomen,2015,13,70,0.057142857,0.114285714,0.114285714,0.171428571,0.07027027,0.151351351,0.205405405,0.372972973,0.076923077,0.153846154,0.153846154,0.230769231,0.128571429,0.214285714,0.271428571,0.471428571,1091,423,29,148,20,3,-0.086538462,0.064285714,-0.048076923,-0.048076923,-0.009615385,0.04047619,0.019047619,0.002380952,0
sam-oomen,2016,16,50,0.039215686,0.078431373,0.078431373,0.117647059,0.068085106,0.14893617,0.2,0.344680851,0,0,0,0,0.06,0.14,0.18,0.24,423,205,148,294,21,4,0,0.020566038,-0.03125,-0.03125,-0.0625,0.041698113,0.052264151,0.025660377,0
sam-oomen,2017,7,71,0.034482759,0.068965517,0.068965517,0.137931034,0.055555556,0.12745098,0.169934641,0.307189542,0,0,0,0.285714286,0.014084507,0.056338028,0.070422535,0.183098592,205,98,294,534,22,5,-0.038461538,-0.057243461,-0.076923077,-0.076923077,0.027472527,-0.078973843,-0.100503018,-0.14416499,0
sam-oomen,2018,12,76,0.028571429,0.057142857,0.057142857,0.114285714,0.047120419,0.115183246,0.159685864,0.30104712,0,0,0,0,0.013157895,0.065789474,0.118421053,0.276315789,98,70,534,749,23,6,0,-0.023421053,0,0,0,-0.037105263,-0.030789474,0.018157895,0
sam-oomen,2019,1,36,0.028169014,0.056338028,0.056338028,0.112676056,0.045454545,0.110047847,0.155502392,0.289473684,0,0,0,0,0.027777778,0.055555556,0.111111111,0.166666667,70,335,749,193,24,7,0,0.006846635,0,0,-0.142857143,-0.000391236,0.020344288,-0.008215962,0
sam-oomen,2020,1,50,0.027777778,0.055555556,0.055555556,0.111111111,0.040598291,0.10042735,0.141025641,0.267094017,0,0,0,0,0,0.02,0.02,0.08,335,214,193,160,25,8,0,-0.006578947,0,0,0,-0.022894737,-0.049210526,-0.098157895,0
samuel-dumoulin,2008,13,91,0.033707865,0.056179775,0.078651685,0.157303371,0.023508137,0.072332731,0.103074141,0.159132007,0,0,0.153846154,0.307692308,0.043956044,0.065934066,0.076923077,0.087912088,669,137,75,393,28,7,-0.027777778,0.021978022,-0.055555556,0.021367521,0.070512821,0.009711219,0.015205725,-0.008369537,0
samuel-dumoulin,2009,16,73,0.028571429,0.057142857,0.076190476,0.152380952,0.022364217,0.065495208,0.095846645,0.154952077,0,0.0625,0.0625,0.125,0.01369863,0.01369863,0.04109589,0.123287671,137,226,393,258,29,8,0,0.006849315,0.03125,0.03125,0.03125,-0.012381454,-0.027528978,-0.005663857,0
samuel-dumoulin,2010,10,98,0.034782609,0.069565217,0.086956522,0.165217391,0.026243094,0.066298343,0.099447514,0.165745856,0.1,0.2,0.2,0.3,0.051020408,0.071428571,0.12244898,0.234693878,226,72,258,574,30,9,0.05,0.003532182,0.1,0.023076923,-0.003846154,0.002747253,0.022762951,0.073390895,0
samuel-dumoulin,2011,17,71,0.03030303,0.075757576,0.090909091,0.174242424,0.031446541,0.072955975,0.105660377,0.176100629,0,0.117647059,0.117647059,0.235294118,0.084507042,0.14084507,0.169014085,0.281690141,72,69,574,580,31,10,0,0.035404206,0.027573529,0.027573529,0.055147059,0.06357322,0.063959097,0.079201235,0
samuel-dumoulin,2012,18,83,0.033333333,0.093333333,0.12,0.22,0.028473804,0.06833713,0.102505695,0.184510251,0.055555556,0.222222222,0.333333333,0.555555556,0,0.024096386,0.072289157,0.265060241,69,66,580,663,32,11,-0.022222222,-0.025510204,0.011111111,0.066666667,0.127777778,-0.023666093,-0.025079911,0.015183182,0
samuel-dumoulin,2013,21,83,0.035087719,0.111111111,0.134502924,0.257309942,0.027055151,0.06867846,0.108220604,0.196670135,0.047619048,0.238095238,0.238095238,0.523809524,0.012048193,0.072289157,0.168674699,0.325301205,66,37,663,846,33,12,0.023809524,-0.036229425,0.06022409,0.06022409,0.144257703,-0.034277957,-0.000169693,0.021805532,0
samuel-dumoulin,2014,18,72,0.031746032,0.111111111,0.132275132,0.264550265,0.025169409,0.068731849,0.106485963,0.198451113,0,0.111111111,0.111111111,0.333333333,0,0.069444444,0.083333333,0.222222222,37,85,846,539,34,13,-0.027777778,0,-0.055555556,-0.111111111,-0.111111111,0.022674029,0.005522088,-0.021419009,0
samuel-dumoulin,2015,23,51,0.033018868,0.108490566,0.132075472,0.278301887,0.02398524,0.068265683,0.106088561,0.199261993,0.043478261,0.086956522,0.130434783,0.391304348,0,0.058823529,0.098039216,0.215686275,85,158,539,364,35,14,-0.002070393,-0.006024096,-0.075569358,-0.053830228,-0.066252588,-0.006732814,-0.035317742,-0.054807465,0
samuel-dumoulin,2016,21,65,0.0472103,0.128755365,0.167381974,0.313304721,0.022628372,0.064403829,0.102697998,0.197563098,0.19047619,0.333333333,0.523809524,0.666666667,0,0,0.046153846,0.169230769,158,47,364,778,36,15,0.095238095,0,0.111111111,0.206349206,0.166666667,-0.034722222,-0.018589744,-0.026495726,0
samuel-dumoulin,2017,16,43,0.044176707,0.128514056,0.168674699,0.317269076,0.022651007,0.065436242,0.104865772,0.196308725,0,0.125,0.1875,0.375,0.023255814,0.093023256,0.162790698,0.162790698,47,258,778,250,37,16,-0.02173913,0.011627907,0.019021739,0.028532609,-0.008152174,0.017099863,0.032375741,-0.026447788,0
samuel-dumoulin,2018,24,47,0.04029304,0.124542125,0.168498168,0.315018315,0.021791768,0.066182405,0.105730428,0.198547215,0,0.083333333,0.166666667,0.291666667,0,0.085106383,0.127659574,0.255319149,258,199,250,304,38,17,-0.095238095,0,-0.125,-0.178571429,-0.1875,0.042553191,0.040752864,0.04304419,0
samuel-sanchez,2007,8,69,0.019230769,0.153846154,0.269230769,0.346153846,0.03892944,0.121654501,0.187347932,0.335766423,0,0.125,0.125,0.25,0.072463768,0.202898551,0.289855072,0.463768116,7,7,1707,1566,29,8,0,0.012794384,0.0625,-0.008928571,-0.017857143,0.046761775,0.066802536,0.099071558,0
samuel-sanchez,2008,8,56,0.033333333,0.15,0.25,0.35,0.03640257,0.113490364,0.173447537,0.314775161,0.125,0.125,0.125,0.375,0.017857143,0.053571429,0.071428571,0.160714286,7,30,1566,984,30,9,0.006944444,-0.026282696,-0.104166667,-0.159722222,-0.034722222,-0.057721328,-0.076961771,-0.102741449,1
samuel-sanchez,2009,11,64,0.042253521,0.154929577,0.281690141,0.38028169,0.032015066,0.116760829,0.177024482,0.320150659,0.090909091,0.181818182,0.454545455,0.545454545,0,0.140625,0.203125,0.359375,30,9,984,1456,31,10,0.045454545,-0.036231884,0.028409091,0.164772727,0.147727273,-0.031136775,-0.043365036,-0.052196558,1
samuel-sanchez,2010,7,65,0.051282051,0.153846154,0.269230769,0.397435897,0.035234899,0.124161074,0.19295302,0.337248322,0.142857143,0.142857143,0.142857143,0.571428571,0.061538462,0.184615385,0.323076923,0.476923077,9,5,1456,1716,32,11,0.008928571,0.021840659,0.008928571,0.008928571,0.098214286,0.065521978,0.125824176,0.158104396,1
samuel-sanchez,2011,10,71,0.056818182,0.170454545,0.272727273,0.409090909,0.037481259,0.128935532,0.197901049,0.338830585,0.1,0.3,0.3,0.5,0.056338028,0.169014085,0.23943662,0.352112676,5,5,1716,1705,33,12,0.004545455,0.028169014,0.059090909,-0.077272727,-0.022727273,0.014194542,0.01815581,-0.003631162,1
samuel-sanchez,2012,8,69,0.052083333,0.166666667,0.260416667,0.40625,0.04076087,0.129076087,0.19701087,0.336956522,0,0.125,0.125,0.375,0.072463768,0.130434783,0.188405797,0.31884058,5,19,1705,1159,34,13,-0.071428571,0.005462653,-0.008928571,-0.008928571,-0.098214286,-0.027090301,-0.067335563,-0.079041249,0
samuel-sanchez,2013,5,85,0.04950495,0.158415842,0.247524752,0.386138614,0.037758831,0.120584653,0.188794153,0.325213155,0,0,0,0,0.011764706,0.047058824,0.117647059,0.223529412,19,45,1159,800,35,14,-0.05,-0.022286661,-0.15,-0.15,-0.25,-0.06097763,-0.06089478,-0.064291632,0
samuel-sanchez,2014,9,87,0.045454545,0.145454545,0.236363636,0.363636364,0.034140969,0.11123348,0.174008811,0.305066079,0,0,0.111111111,0.111111111,0,0.022988506,0.034482759,0.114942529,45,70,800,598,36,15,0,-0.036231884,-0.0625,-0.006944444,-0.131944444,-0.053723138,-0.076961519,-0.101949025,0
samuel-sanchez,2015,7,68,0.042735043,0.136752137,0.222222222,0.341880342,0.034836066,0.107581967,0.169057377,0.294057377,0,0,0,0,0.044117647,0.058823529,0.102941176,0.147058824,70,105,598,470,37,16,0,0.016176471,0,0,0,0.005882353,-0.007352941,-0.038235294,0
samuel-sanchez,2016,12,70,0.03875969,0.124031008,0.209302326,0.325581395,0.033460803,0.102294455,0.163479924,0.286806883,0,0,0.083333333,0.166666667,0.014285714,0.028571429,0.085714286,0.185714286,105,94,470,531,38,17,0,0.007142857,0,-0.013888889,0.027777778,0.002791461,0.025615764,0.035385878,0
sandy-casar,2007,12,92,0,0.034482759,0.077586207,0.206896552,0.010416667,0.03125,0.050595238,0.110119048,0,0,0,0.083333333,0.010869565,0.02173913,0.032608696,0.054347826,119,205,409,287,28,10,0,-0.000589314,-0.055555556,-0.111111111,-0.125,-0.01322682,-0.01984023,-0.033067051,0
sandy-casar,2008,17,99,0,0.037593985,0.07518797,0.187969925,0.009079118,0.028534371,0.046692607,0.103761349,0,0.058823529,0.058823529,0.058823529,0,0.01010101,0.02020202,0.060606061,205,55,287,688,29,11,0,0,0.029411765,0.029411765,0.029411765,-0.011078527,-0.01678071,-0.028836755,0
sandy-casar,2009,7,101,0,0.035714286,0.071428571,0.178571429,0.009174312,0.029816514,0.04587156,0.100917431,0,0,0,0,0.00990099,0.03960396,0.03960396,0.079207921,55,71,688,581,30,12,0,-0.000484288,0,0,-0.041666667,0.008932415,0.003497632,0.012430047,0
sandy-casar,2010,14,91,0,0.032467532,0.064935065,0.162337662,0.009345794,0.029075805,0.046728972,0.101765317,0,0,0,0,0.010989011,0.021978022,0.054945055,0.10989011,71,61,581,634,31,13,0,0.005494505,-0.029411765,-0.029411765,-0.029411765,0.005938506,0.017371517,0.024642025,0
sandy-casar,2011,16,86,0.005882353,0.041176471,0.070588235,0.158823529,0.0085796,0.029551954,0.048617731,0.101048618,0.0625,0.125,0.125,0.125,0,0.034883721,0.069767442,0.093023256,61,155,634,370,32,14,0.03125,-0.004950495,0.0625,0.0625,0.0625,-0.00236012,0.015081741,0.006907668,0
sandy-casar,2012,11,88,0.005524862,0.038674033,0.066298343,0.149171271,0.007915567,0.029903254,0.048372911,0.09762533,0,0,0,0,0,0.034090909,0.045454545,0.056818182,155,158,370,375,33,15,0,-0.005494505,0,0,0,0.006056444,-0.004745255,-0.026535964,0
santo-anza,2007,20,16,0.023809524,0.047619048,0.119047619,0.214285714,0,0.039370079,0.086614173,0.141732283,0.05,0.05,0.1,0.15,0,0.1875,0.1875,0.25,91,195,478,301,27,9,0.025,0,0.025,0.014285714,-0.032142857,0.067434211,0.014802632,0.019736842,0
santo-anza,2008,16,51,0.02,0.04,0.11,0.21,0.011235955,0.039325843,0.078651685,0.129213483,0,0,0.0625,0.1875,0.039215686,0.039215686,0.058823529,0.098039216,195,291,301,206,28,10,-0.02,0.019607843,-0.06,-0.08875,-0.10625,0.006449948,0.003095975,0.009545924,0
santo-anza,2009,11,29,0.018018018,0.036036036,0.099099099,0.198198198,0.014492754,0.043478261,0.082125604,0.1352657,0,0,0,0.090909091,0.034482759,0.068965517,0.103448276,0.172413793,291,465,206,112,29,11,-0.025,0.017241379,-0.025,-0.05,-0.029545455,-0.059267241,-0.042025862,-0.038793103,0
sebastian-lang,2007,12,45,0.034482759,0.114942529,0.16091954,0.172413793,0.023866348,0.062052506,0.093078759,0.143198091,0,0,0.083333333,0.083333333,0,0,0,0.022222222,65,347,622,167,28,8,0,-0.006756757,-0.038461538,0.003205128,-0.03525641,-0.006756757,-0.013513514,-0.036186186,0
sebastian-lang,2008,15,78,0.029411765,0.098039216,0.147058824,0.156862745,0.020120724,0.054325956,0.08249497,0.136820926,0,0,0.066666667,0.066666667,0,0.012820513,0.025641026,0.102564103,347,403,167,148,29,9,-0.066666667,-0.010989011,-0.066666667,-0.066666667,-0.066666667,-0.032051282,-0.047619048,-0.042124542,0
sebastian-langeveld,2007,8,80,0.040816327,0.12244898,0.12244898,0.244897959,0.023391813,0.052631579,0.087719298,0.140350877,0,0.125,0.125,0.125,0.0125,0.0375,0.05,0.0875,313,235,184,244,22,4,-0.055555556,-0.012980769,-0.104166667,-0.104166667,-0.159722222,-0.000480769,0.005769231,0.005288462,0
sebastian-langeveld,2008,18,59,0.029850746,0.119402985,0.149253731,0.253731343,0.017391304,0.039130435,0.069565217,0.113043478,0,0.111111111,0.222222222,0.277777778,0,0,0.016949153,0.033898305,235,188,244,311,23,5,-0.027777778,0,0,0.055555556,0.055555556,0,0.008474576,-0.007441091,0
sebastian-langeveld,2009,22,56,0.033707865,0.112359551,0.134831461,0.235955056,0.020979021,0.052447552,0.08041958,0.13986014,0.045454545,0.090909091,0.090909091,0.181818182,0.035714286,0.107142857,0.125,0.25,188,60,311,617,24,6,0.022727273,0.011607143,-0.017045455,-0.017045455,0.028409091,0.034821429,0.0375,0.08125,0
