rider_name,year,Number_of_participated_one_day_races_current_year,Number_of_participated_multi_day_races_current_year,win_ratio_all_time,top3_ratio_all_time,top5_ratio_all_time,top10_ratio_all_time,stage_win_ratio_all_time,stage_top3_ratio_all_time,stage_top5_ratio_all_time,stage_top10_ratio_all_time,win_ratio,top3_ratio,top5_ratio,top10_ratio,stage_win_ratio,stage_top3_ratio,stage_top5_ratio,stage_top10_ratio,pcs_rank_previous_year,pcs_rank_current_year,pcs_points_previous_year,pcs_points_current_year,rank_avg_last3years,pcs_points_avg_last3years,age,career year,rider_bmi,win_ratio_slope,stage_win_ratio_slope,top3_ratio_slope,top5_ratio_slope,top10_ratio_slope,stage_top3_ratio_slope,stage_top5_ratio_slope,stage_top10_ratio_slope,win_ratio_last3years,top3_ratio_last3years,top5_ratio_last3years,top10_ratio_last3years,stage_win_ratio_last3years,stage_top3_ratio_last3years,stage_top5_ratio_last3years,stage_top10_ratio_last3years,Number_of_participated_one_day_races_all_time,Number_of_participated_multi_day_races_all_time,Number_of_participated_one_day_races_last3years,Number_of_participated_multi_day_races_last3years,rank_stdev_last3years,pcs_points_stdev_last3years,win_ratio_stdev_last3years,top3_ratio_stdev_last3years,top5_ratio_stdev_last3years,top10_ratio_stdev_last3years,stage_win_ratio_stdev_last3years,stage_top3_ratio_stdev_last3years,stage_top5_ratio_stdev_last3years,stage_top10_ratio_stdev_last3years,result_tour-de-france,result_giro-d-italia,result_vuelta-a-espana,result_tour-down-under,result_paris-nice,result_tirreno-adriatico,result_volta-a-catalunya,result_itzulia-basque-country,result_tour-de-romandie,result_dauphine,result_tour-de-suisse,result_tour-de-pologne,result_benelux_tour,result_milano-sanremo,result_ronde-van-vlaanderen,result_paris-roubaix,result_liege-bastogne-liege,result_il-lombardia,result_strade-bianche,result_great-ocean-race,result_e3-harelbeke,result_gent-wevelgem,result_la-fleche-wallone,result_amstel-gold-race,result_san-sebastian,result_bretagne-classic,result_cyclassics-hamburg,result_gp-quebec,result_gp-montreal,RankY1,RankY2,RankY3,RankY4,RankY5,actual_rank
simon-yates,2013,7,60,0.0,0.0588235294117647,0.1764705882352941,0.2352941176470588,0.04,0.0866666666666666,0.1266666666666666,0.3,0.0,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.0833333333333333,0.1833333333333333,0.2333333333333333,0.4833333333333333,2330,493,2.0,109.0,1556.3333333333333,39.66666666666666,21,5,19.60519199567334,0.0,0.0273809523809523,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.0630952380952381,0.088095238095238,0.1559523809523809,0.0,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0434782608695652,0.0942028985507246,0.1376811594202898,0.3260869565217391,17,150,13,138,952.1409209425532,60.11932578907829,0.0,0.0824786098842322,0.0824786098842322,0.1649572197684645,0.042347052609378,0.0938087180692171,0.0982821320593871,0.16528238584333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,70,71,47,5,434.0
simon-yates,2014,19,63,0.0,0.0555555555555555,0.1111111111111111,0.1388888888888889,0.0375586854460093,0.0704225352112676,0.1032863849765258,0.2394366197183098,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0317460317460317,0.0317460317460317,0.0476190476190476,0.0952380952380952,493,434,109.0,139.0,1085.6666666666667,83.33333333333333,22,6,19.60519199567334,0.0,0.0158730158730158,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0158730158730158,-0.0110741971207087,-0.0686600221483942,0.0,0.0689655172413793,0.0689655172413793,0.1034482758620689,0.0421686746987951,0.0783132530120482,0.1204819277108433,0.2710843373493976,36,213,29,166,1078.0279835576316,72.0162018807805,0.0,0.0722482972701733,0.0722482972701733,0.1520582587680953,0.0420585002528694,0.0979775753640007,0.1014348297669943,0.1967921518686324,,,,,44.0,,,12.0,,,,,,,,,,,,,,137.0,78.0,,,,79.0,22.0,36.0,70,71,47,5,75,70.0
simon-yates,2015,12,62,0.0,0.0416666666666666,0.0833333333333333,0.1041666666666666,0.0327272727272727,0.0727272727272727,0.12,0.2545454545454545,0.0,0.0,0.0,0.0,0.0161290322580645,0.0806451612903225,0.1774193548387097,0.3064516129032258,434,70,139.0,612.0,332.3333333333333,286.6666666666667,23,7,19.60519199567334,0.0,-0.0336021505376344,-0.0714285714285714,-0.0714285714285714,-0.1428571428571428,-0.0513440860215053,-0.0279569892473118,-0.0884408602150537,0.0,0.0526315789473684,0.0526315789473684,0.0789473684210526,0.0432432432432432,0.0972972972972973,0.1513513513513513,0.2918918918918919,48,275,38,185,229.0945947274473,282.1459433224822,0.0,0.0722482972701733,0.0722482972701733,0.1520582587680953,0.0351699645556682,0.077367839518157,0.0952752929355972,0.1943005433595905,89.0,,,,29.0,,,5.0,6.0,5.0,,,,37.0,,,39.0,18.0,,,,,62.0,,14.0,66.0,,82.0,16.0,71,47,5,75,40,71.0
simon-yates,2016,8,54,0.0178571428571428,0.0714285714285714,0.1071428571428571,0.1428571428571428,0.0303951367781155,0.0668693009118541,0.1185410334346504,0.2553191489361702,0.125,0.25,0.25,0.375,0.0185185185185185,0.037037037037037,0.1111111111111111,0.2592592592592592,70,71,612.0,628.0,191.66666666666663,459.6666666666667,24,8,19.60519199567334,0.0625,-0.0066137566137566,0.0986842105263157,0.0986842105263157,0.1611842105263158,0.0026455026455026,0.0317460317460317,0.082010582010582,0.0256410256410256,0.0769230769230769,0.0769230769230769,0.1025641025641025,0.0223463687150838,0.0502793296089385,0.1117318435754189,0.217877094972067,56,329,39,179,209.8674184654048,277.8206855749466,0.0721687836487032,0.1317980631694449,0.1317980631694449,0.2030256478027919,0.0084119698820599,0.0268352632061769,0.0649052451232275,0.1108611823662015,,,6.0,,7.0,,,,,,,20.0,,95.0,,,,,,,,,,,7.0,,,,,47,5,75,40,32,47.0
simon-yates,2017,3,96,0.0338983050847457,0.0847457627118644,0.1186440677966101,0.1525423728813559,0.0305882352941176,0.0658823529411764,0.1152941176470588,0.2447058823529412,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.03125,0.0625,0.1041666666666666,0.2083333333333333,71,47,628.0,914.0,62.66666666666666,718.0,25,9,19.60519199567334,0.1666666666666666,0.0075604838709677,0.1666666666666666,0.1666666666666666,0.1666666666666666,-0.0090725806451612,-0.0366263440860215,-0.0490591397849462,0.0869565217391304,0.1304347826086956,0.1304347826086956,0.1739130434782608,0.0235849056603773,0.0613207547169811,0.1273584905660377,0.25,59,425,23,212,13.576941236277534,169.92939710362066,0.1683938285136408,0.1734721666221777,0.1734721666221777,0.2055367859298436,0.0081285908040165,0.0219061553830387,0.0404371215990768,0.0490709774368137,7.0,,44.0,,9.0,,,22.0,2.0,13.0,,,,,,,153.0,,,,,,,,18.0,,,,,5,75,40,32,45,5.0
simone-consonni,2017,16,66,0.0461538461538461,0.123076923076923,0.1846153846153846,0.2923076923076923,0.0081967213114754,0.0737704918032786,0.1229508196721311,0.2295081967213114,0.0,0.0,0.0625,0.25,0.0151515151515151,0.0909090909090909,0.1212121212121212,0.2121212121212121,677,157,78.0,359.0,456.0,182.0,23,7,22.03856749311295,-0.0357142857142857,0.0075757575757575,-0.1071428571428571,-0.1116071428571428,-0.1607142857142857,-0.0314685314685314,-0.0547785547785547,-0.0477855477855477,0.0681818181818181,0.1363636363636363,0.2045454545454545,0.3636363636363636,0.0104166666666666,0.09375,0.1458333333333333,0.21875,65,122,44,96,268.63171815703373,154.06816673148285,0.0714285714285714,0.1237179148263483,0.1288728279441129,0.1761743879398659,0.0087477313513579,0.0483388323920177,0.054779255522031,0.0678527092917321,,,,,,,,,112.0,,119.0,,,,,,,,,,97.0,71.0,,,,9.0,17.0,,,169,166,185,201,70,169.0
simone-ponzi,2011,22,38,0.1014492753623188,0.2028985507246377,0.3043478260869565,0.4057971014492754,0.0148148148148148,0.0518518518518518,0.0814814814814814,0.1333333333333333,0.0909090909090909,0.3181818181818182,0.4090909090909091,0.4545454545454545,0.0,0.0,0.0,0.0526315789473684,585,53,86.0,687.0,456.6666666666667,276.6666666666667,24,8,19.883853048857468,0.0454545454545454,0.0,0.1590909090909091,0.1660839160839161,0.1503496503496503,0.0,0.0,0.0263157894736842,0.0416666666666666,0.1458333333333333,0.2083333333333333,0.2916666666666667,0.0,0.0283018867924528,0.0283018867924528,0.0566037735849056,69,135,48,106,357.22868492512373,355.65479517832085,0.0524863881081478,0.1837023583785172,0.2174120513338735,0.1736088222038734,0.0,0.0393647910811108,0.0393647910811108,0.0456430239912414,,,,18.0,,,,126.0,,,55.0,,,,,,,,,,,,105.0,,11.0,13.0,4.0,7.0,23.0,445,80,116,101,999,445.0
sonny-colbrelli,2012,12,87,0.0333333333333333,0.2666666666666666,0.2666666666666666,0.3666666666666666,0.0064935064935064,0.0584415584415584,0.1103896103896103,0.2402597402597402,0.0,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,677,355,72.0,171.0,618.6666666666666,97.33333333333331,22,6,23.889462809917354,-0.0625,,-0.0208333333333333,-0.0208333333333333,-0.1041666666666666,,,,0.0384615384615384,0.2307692307692307,0.2307692307692307,0.3461538461538461,0.0085470085470085,0.0512820512820512,0.1025641025641025,0.2393162393162393,30,154,26,117,239.8798310265649,64.8254065419827,0.0721687836487032,0.3254270698294439,0.3254270698294439,0.2511547405559045,0.0,0.0,0.0,0.0,,100.0,,,,,,,,,,93.0,,,,,,,,,,,,,,,,,,210,39,87,20,34,210.0
sonny-colbrelli,2013,13,101,0.0232558139534883,0.2325581395348837,0.2558139534883721,0.3720930232558139,0.0039215686274509,0.0392156862745098,0.0901960784313725,0.1843137254901961,0.0,0.1538461538461538,0.2307692307692307,0.3846153846153846,0.0,0.0099009900990099,0.0594059405940594,0.099009900990099,355,210,171.0,283.0,414.0,175.33333333333334,23,7,23.889462809917354,0.0,0.0,-0.2564102564102564,-0.2179487179487179,-0.141025641025641,-0.0283828382838283,-0.0536303630363036,-0.0671617161716171,0.0,0.2258064516129032,0.2580645161290322,0.3548387096774194,0.0045871559633027,0.0321100917431192,0.0825688073394495,0.1743119266055046,43,255,31,218,239.02510328415295,105.5667245552941,0.0,0.318390408671478,0.3033209785723328,0.2506839209583327,0.0066362099906853,0.0287282763929176,0.056832731338254,0.0799755910080811,,89.0,,,,,,,,,,,,12.0,,,,,38.0,,,,,,,,,,,39,87,20,34,21,39.0
sonny-colbrelli,2014,23,80,0.0757575757575757,0.2727272727272727,0.3333333333333333,0.4242424242424242,0.0059701492537313,0.044776119402985,0.1044776119402985,0.1850746268656716,0.1739130434782608,0.3478260869565217,0.4782608695652174,0.5217391304347826,0.0125,0.0625,0.15,0.1875,210,39,283.0,893.0,201.33333333333331,449.0,24,8,23.889462809917354,0.0869565217391304,0.0005028735632183,0.1322463768115942,0.197463768115942,0.1775362318840579,0.0082614942528735,0.0347701149425287,-0.0269396551724138,0.0833333333333333,0.2291666666666666,0.3125,0.3958333333333333,0.0074626865671641,0.0373134328358208,0.0932835820895522,0.1716417910447761,66,335,48,268,158.17816958522857,388.5717436973512,0.1004087424677609,0.1369651348734126,0.1995650328426123,0.1790628473699447,0.0069447747312128,0.0268984024043422,0.0474102501392686,0.0718824577881959,,94.0,,,,94.0,,,,,,,,6.0,,,,,,,,,,,,72.0,,,,87,20,34,21,42,87.0
sonny-colbrelli,2015,20,70,0.0697674418604651,0.2325581395348837,0.3023255813953488,0.4069767441860465,0.0123456790123456,0.0493827160493827,0.1037037037037037,0.1901234567901234,0.05,0.1,0.2,0.35,0.0428571428571428,0.0714285714285714,0.1,0.2142857142857142,39,87,893.0,545.0,112.0,573.6666666666666,25,9,23.889462809917354,0.025,0.0214285714285714,-0.0269230769230769,-0.0153846153846153,-0.0173076923076923,0.0307637906647807,0.0202970297029703,0.0576379066478076,0.0892857142857142,0.2142857142857142,0.3214285714285714,0.4285714285714285,0.0159362549800796,0.0438247011952191,0.099601593625498,0.1593625498007968,86,405,56,251,88.19863944528849,306.0087144728616,0.089536016064223,0.1303491414814509,0.1525494282559176,0.0908253593828188,0.02203989116854,0.0332466000632279,0.0453783378179135,0.0603275576105751,,100.0,,,,,,,,,,,,18.0,,,,,56.0,,,,,107.0,,,,,,20,34,21,42,117,20.0
sonny-colbrelli,2016,20,67,0.0943396226415094,0.2547169811320754,0.330188679245283,0.4339622641509434,0.0169491525423728,0.0614406779661017,0.1144067796610169,0.1991525423728813,0.2,0.35,0.45,0.55,0.044776119402985,0.1343283582089552,0.1791044776119403,0.2537313432835821,87,20,545.0,1183.0,48.66666666666666,873.6666666666666,26,10,23.889462809917354,0.0130434782608695,0.0161380597014925,0.0010869565217391,-0.0141304347826086,0.0141304347826087,0.0359141791044776,0.0145522388059701,0.033115671641791,0.1428571428571428,0.2698412698412698,0.3809523809523809,0.4761904761904761,0.032258064516129,0.0875576036866359,0.1428571428571428,0.216589861751152,106,472,63,217,34.53018003621373,319.4390917425939,0.0801404721355076,0.1437141232181108,0.153149049556183,0.1082381676913444,0.01810610613922,0.0391480429646379,0.0400095592646763,0.0333167199515524,,95.0,,,,62.0,,,,,,,,9.0,,,,,32.0,,,,,3.0,,43.0,,,,34,21,42,117,6,34.0
sonny-colbrelli,2017,20,77,0.0952380952380952,0.2539682539682539,0.3253968253968254,0.4523809523809524,0.0163934426229508,0.0692167577413479,0.1238615664845173,0.2185792349726776,0.1,0.25,0.3,0.55,0.0129870129870129,0.1168831168831168,0.1818181818181818,0.3376623376623376,20,34,1183.0,1112.0,47.0,946.6666666666666,27,11,23.889462809917354,0.025,-0.0149350649350649,0.075,0.0499999999999999,0.1,0.0227272727272727,0.0409090909090909,0.0616883116883116,0.1166666666666666,0.2333333333333333,0.3166666666666666,0.4833333333333333,0.0327102803738317,0.1074766355140186,0.1542056074766355,0.2710280373831775,126,549,60,214,35.34119409414458,349.6603113499348,0.0763762615825973,0.1258305739211791,0.1258305739211791,0.1154700538379251,0.0178253303670549,0.0324726431641923,0.0464741818016734,0.0630107935995377,122.0,,,,52.0,,,,94.0,,,,,13.0,10.0,,,,,,7.0,13.0,,9.0,,3.0,85.0,10.0,19.0,21,42,117,6,307,21.0
soren-kragh-andersen,2015,14,50,0.0465116279069767,0.1860465116279069,0.2093023255813953,0.3255813953488372,0.0789473684210526,0.2157894736842105,0.2894736842105263,0.431578947368421,0.0714285714285714,0.2857142857142857,0.3571428571428571,0.5,0.14,0.3,0.38,0.54,775,297,60.0,219.0,1109.0,93.66666666666669,21,5,23.04002019946976,0.0357142857142857,0.07,0.1428571428571428,0.1785714285714285,0.1875,0.1243589743589743,0.1387179487179487,0.2058974358974359,0.054054054054054,0.1891891891891892,0.2162162162162162,0.2972972972972973,0.0629921259842519,0.1496062992125984,0.2204724409448819,0.3307086614173228,43,190,37,127,1020.8369115583548,112.3491581336208,0.0399357003981242,0.1466171839841966,0.1789994869448809,0.1984313483298443,0.0744049959104617,0.1432093892251573,0.1524934740656477,0.2099320591991829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,89,79,209,27,397.0
soren-kragh-andersen,2016,11,68,0.037037037037037,0.1481481481481481,0.1666666666666666,0.2777777777777778,0.0620155038759689,0.1666666666666666,0.2325581395348837,0.3720930232558139,0.0,0.0,0.0,0.0909090909090909,0.0147058823529411,0.0294117647058823,0.0735294117647058,0.2058823529411764,297,397,219.0,159.0,489.6666666666667,146.0,22,6,23.04002019946976,-0.0333333333333333,-0.0058049535603715,-0.1,-0.1,-0.0545454545454545,-0.011609907120743,-0.0290247678018575,-0.0286377708978328,0.05,0.175,0.2,0.275,0.0576923076923076,0.1217948717948717,0.1858974358974359,0.3269230769230769,54,258,40,156,252.11373094961195,80.2932126645833,0.0399357003981242,0.1466171839841966,0.1789994869448809,0.2118396399587462,0.0692309005951569,0.1499712686856307,0.1627917838977528,0.1786787811552009,,,,,,78.0,,,,,,,,,,,,,,,92.0,,,,,41.0,69.0,,,89,79,209,27,255,89.0
soren-kragh-andersen,2017,12,66,0.0303030303030303,0.1363636363636363,0.1666666666666666,0.2575757575757575,0.0555555555555555,0.1512345679012345,0.2191358024691358,0.3425925925925926,0.0,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0303030303030303,0.0909090909090909,0.1666666666666666,0.2272727272727272,397,89,159.0,553.0,261.0,310.3333333333333,23,7,23.04002019946976,-0.0357142857142857,-0.0548484848484848,-0.1011904761904761,-0.0952380952380952,-0.1666666666666666,-0.1045454545454545,-0.1066666666666666,-0.1563636363636363,0.027027027027027,0.1351351351351351,0.1891891891891892,0.2702702702702703,0.0543478260869565,0.125,0.1902173913043478,0.3043478260869565,66,324,37,184,157.12415473121885,212.2859706465157,0.0412393049421161,0.1469326077902668,0.1787036547491698,0.2176410245092448,0.0682828823130046,0.1418443527686782,0.157114544634942,0.1870340865981414,,,106.0,,,35.0,,,,,,,,121.0,74.0,,,,,,75.0,16.0,,,,,,,,79,209,27,255,168,79.0
stefan-kung,2014,16,29,0.1463414634146341,0.2682926829268293,0.3170731707317073,0.4390243902439024,0.05,0.1125,0.15,0.2625,0.1875,0.3125,0.375,0.5625,0.0,0.0,0.0,0.0,1105,387,27.0,159.0,1492.0,186.0,21,5,22.51519097222222,0.09375,,0.15625,0.0625,0.15625,,,,0.1428571428571428,0.2571428571428571,0.3142857142857143,0.4571428571428571,0.06,0.06,0.06,0.12,41,80,35,50,560.7016437762006,85.08231308562314,0.0964952982926763,0.1687542866396562,0.0678710651270589,0.1562916611125921,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,246,75,150,57,173.0
stefan-kung,2015,6,44,0.1489361702127659,0.2553191489361702,0.2978723404255319,0.4042553191489361,0.0483870967741935,0.0967741935483871,0.1370967741935483,0.25,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0454545454545454,0.0681818181818181,0.1136363636363636,0.2272727272727272,387,173,159.0,353.0,555.0,179.66666666666666,22,6,22.51519097222222,0.0166666666666666,0.0227272727272727,-0.05,-0.05,-0.1166666666666666,0.034090909090909,0.0568181818181818,0.0898268398268398,0.1621621621621621,0.2702702702702703,0.2972972972972973,0.4324324324324324,0.0531914893617021,0.0638297872340425,0.0851063829787234,0.1702127659574468,47,124,37,94,488.18439139325216,163.9796735370983,0.027322660517925,0.0745744097703266,0.104194440741728,0.1989701494455145,0.0518506416673483,0.0525896522564502,0.0628736378935657,0.0920676162500624,,,,,,,,,72.0,,,,,,,63.0,,,,,,,,,,,40.0,,,246,75,150,57,49,246.0
stefan-kung,2016,11,47,0.1206896551724138,0.2068965517241379,0.2413793103448276,0.3275862068965517,0.0409356725146198,0.087719298245614,0.1169590643274853,0.2222222222222222,0.0,0.0,0.0,0.0,0.0212765957446808,0.0638297872340425,0.0638297872340425,0.1489361702127659,173,246,353.0,254.0,268.6666666666667,255.33333333333331,23,7,22.51519097222222,-0.09375,-0.041085840058694,-0.15625,-0.1875,-0.28125,-0.0198092443140132,-0.0198092443140132,-0.0117388114453411,0.1212121212121212,0.1818181818181818,0.2121212121212121,0.303030303030303,0.05,0.075,0.0916666666666666,0.1833333333333333,58,171,33,120,108.7857221023666,97.00687260876587,0.1027683929649218,0.1563656979055236,0.1878854063676205,0.2889256119821489,0.0422295927679228,0.0217266650756329,0.0263125978274857,0.0402022337828694,,60.0,,,,,,,,,,,,,60.0,41.0,,,,,31.0,,134.0,,,,,,,75,150,57,49,24,75.0
stefan-kung,2017,14,90,0.1111111111111111,0.1944444444444444,0.2222222222222222,0.2916666666666667,0.0459770114942528,0.0996168582375478,0.1264367816091954,0.2068965517241379,0.0714285714285714,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0555555555555555,0.1222222222222222,0.1444444444444444,0.1777777777777777,246,75,254.0,621.0,164.66666666666666,409.3333333333333,24,8,22.51519097222222,-0.0476190476190476,0.005050505050505,-0.0119047619047619,-0.0119047619047619,-0.0119047619047619,0.027020202020202,0.0154040404040403,-0.0247474747474747,0.064516129032258,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0441988950276243,0.0939226519337016,0.1160220994475138,0.1823204419889502,72,261,31,181,85.80404030891164,189.87451996867125,0.0836162996258153,0.09014140231429,0.09014140231429,0.09014140231429,0.0176146281205376,0.0325294274620927,0.0406787328816669,0.0396194491894455,79.0,,,,,,,,83.0,,52.0,,,,41.0,,,,15.0,,,82.0,,,,,,,,150,57,49,24,12,150.0
stefan-van-dijk-1,2007,19,41,0.0970149253731343,0.2388059701492537,0.3059701492537313,0.4328358208955223,0.0377777777777777,0.1244444444444444,0.1777777777777777,0.2911111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,71,0.0,583.0,115.0,1316.0,31,12,22.096807907073963,,,,,,,,,0.0454545454545454,0.2727272727272727,0.2954545454545454,0.4772727272727273,0.0181818181818181,0.1272727272727272,0.209090909090909,0.3636363636363636,134,450,44,110,35.83759664560855,387.2290450538716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,79,174,55,65,467,79.0
stefan-van-dijk-1,2008,25,50,0.0817610062893081,0.2327044025157232,0.3081761006289308,0.4465408805031446,0.036,0.12,0.178,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,79,583.0,562.0,150.0,1145.0,32,13,22.096807907073963,,,,,,,,,0.0,0.2727272727272727,0.3636363636363636,0.5454545454545454,0.0109890109890109,0.1098901098901098,0.1758241758241758,0.3406593406593406,159,500,44,91,43.4856298103178,330.69976312863207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,21.0,96.0,,,,,,,,174,55,65,467,498,174.0
stefan-van-dijk-1,2009,25,32,0.0706521739130434,0.2282608695652173,0.2989130434782608,0.4239130434782608,0.0338345864661654,0.1184210526315789,0.1748120300751879,0.3007518796992481,0.0,0.2,0.24,0.28,0.0,0.09375,0.125,0.375,79,174,562.0,306.0,108.0,483.6666666666667,33,14,22.096807907073963,0.0,0.0,-0.0842105263157894,-0.0905263157894736,-0.1494736842105263,-0.026295731707317,-0.0228658536585365,0.0167682926829268,0.0,0.2463768115942029,0.3188405797101449,0.4492753623188406,0.008130081300813,0.1056910569105691,0.1626016260162601,0.3495934959349593,184,532,69,123,57.29746940310715,154.22170188833132,0.0,0.0972379400740422,0.0907300848218609,0.1583478877501685,0.0115470053837925,0.0350145548119826,0.0294456853188794,0.0197983338541092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,65,467,498,999,55.0
stefano-garzelli,2007,11,66,0.0919540229885057,0.1724137931034483,0.2873563218390804,0.4022988505747126,0.0361990950226244,0.0889894419306184,0.1568627450980392,0.2579185520361991,0.0,0.0,0.1818181818181818,0.2727272727272727,0.0606060606060606,0.0909090909090909,0.1363636363636363,0.2424242424242424,26,84,923.0,542.0,66.0,657.3333333333334,34,12,20.244897959183675,-0.0625,0.0223665223665223,-0.125,-0.096590909090909,-0.1136363636363636,0.0216450216450216,0.0205627705627705,0.0577200577200577,0.1176470588235294,0.1764705882352941,0.3529411764705882,0.4705882352941176,0.0303030303030303,0.0555555555555555,0.0909090909090909,0.1565656565656565,87,663,34,198,34.698703145794944,230.7386689164461,0.1010362971081845,0.149381440663875,0.1454078470912582,0.1677102315396571,0.0262341618755122,0.0317693953580772,0.046544035721384,0.0751136807759693,,16.0,,,,19.0,,,,,,,,47.0,,,,65.0,,,,,,,,,,,,40,23,88,150,401,40.0
stefano-garzelli,2008,17,53,0.0961538461538461,0.1826923076923076,0.2884615384615384,0.4134615384615384,0.0391061452513966,0.1005586592178771,0.1689944134078212,0.2695530726256983,0.1176470588235294,0.2352941176470588,0.2941176470588235,0.4705882352941176,0.0754716981132075,0.2452830188679245,0.320754716981132,0.4150943396226415,84,40,542.0,843.0,50.0,769.3333333333334,35,13,20.244897959183675,-0.0411764705882353,0.0304894722450095,-0.0156862745098039,-0.0862745098039215,-0.0647058823529411,0.1081487558107738,0.1386382280557834,0.1568225321301613,0.1162790697674418,0.1860465116279069,0.3255813953488372,0.4651162790697674,0.0478723404255319,0.1117021276595744,0.1542553191489361,0.2393617021276596,104,716,43,188,30.265491900843116,200.8988136683075,0.1005176911213827,0.1457501685204324,0.1434822830999466,0.1648250604776156,0.0317958486035188,0.1113930379188528,0.1411323236692856,0.1570892157021379,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,23,88,150,401,999,23.0
