rider_name,year,pcs_points
jose luis rodriguez garcia,1997,133.0
jans koerts,1997,132.0
marco artunghi,1997,132.0
markus zberg,1997,132.0
cyril saugrain,1997,131.0
enrico cassani,1997,131.0
marco velo,1997,131.0
michele laddomada,1997,131.0
damien nazon,1997,130.0
francisco cabello,1997,130.0
massimiliano mori,1997,130.0
arnaud pretot,1997,129.0
gordon fraser,1997,128.0
joseba beloki,1997,127.0
marco milesi,1997,127.0
hans de meester,1997,126.0
bingen fernandez bustinza,1997,125.0
jose ramon uriarte,1997,125.0
stijn devolder,1997,125.0
arturas kasputis,1997,124.0
ronny assez,1997,124.0
aitor osa,1997,123.0
filippo casagrande,1997,123.0
germano pierdomenico,1997,123.0
niki aebersold,1997,123.0
eros poli,1997,122.0
gianluca valoti,1997,122.0
jens voigt,1997,122.0
simone biasci,1997,121.0
manuel fernandez gines,1997,120.0
rafael diaz,1997,120.0
andrei zintchenko,1997,119.0
christophe detilloux,1997,117.0
piotr ugrumov,1997,117.0
andreas klier,1997,116.0
davide bramati,1997,116.0
francesco secchiari,1997,116.0
andreas walzer,1997,115.0
riccardo forconi,1997,115.0
stephan gottschling,1997,115.0
jose joaquin castelblanco,1997,114.0
alexei sivakov,1997,112.0
frank mccormack,1997,112.0
massimiliano lelli,1997,112.0
pavel padrnos,1997,112.0
staf scheirlinckx,1997,112.0
steffen wesemann,1997,112.0
marco saligari,1997,111.0
roberto sgambelluri,1997,111.0
francis moreau,1997,110.0
francisco benitez,1997,110.0
gilles maignan,1997,110.0
koos moerenhout,1997,109.0
maurizio molinari,1997,109.0
ruslan ivanov,1997,109.0
tristan hoffman,1997,109.0
ignacio garcia,1997,108.0
joaquim augusto gomes,1997,108.0
tyler hamilton,1997,108.0
giuseppe calcaterra,1997,107.0
christophe rinero,1997,105.0
michel lafis,1997,105.0
bruno cenghialta,1997,104.0
david canada,1997,104.0
juergen werner,1997,104.0
stefano giraldi,1997,104.0
william chann mcrae,1997,104.0
kevin livingston,1997,103.0
marcello siboni,1997,103.0
magnus backstedt,1997,102.0
aliaksandr kuchynski,1997,100.0
allan davis,1997,100.0
christian werner,1997,100.0
giorgio furlan,1997,100.0
michele scarponi,1997,100.0
tom desmet,1997,100.0
wim vansevenant,1997,100.0
chris peers,1997,99.0
hernan buenahora,1997,99.0
niko eeckhout,1997,99.0
stephane hennebert,1997,99.0
gianni bugno,1997,98.0
chris horner,1997,97.0
eleuterio anguita,1997,97.0
giancarlo raimondi,1997,96.0
soren petersen,1997,96.0
yoshiyuki abe,1997,95.0
marty jemison,1997,94.0
riccardo ferrari,1997,94.0
franck bouyer,1997,93.0
steven de jongh,1997,93.0
alessandro petacchi,1997,92.0
gianluca gorini,1997,92.0
raivis belohvosciks,1997,92.0
pascal lance,1997,91.0
peter rogers,1997,91.0
dirk baldinger,1997,90.0
kurt asle arvesen,1997,90.0
marco lietti,1997,90.0
danny daelman,1997,89.0
frankie andreu,1997,89.0
frederic delalande,1997,89.0
oscar lopez uriarte,1997,89.0
volker ordowski,1997,89.0
fabio sacchi,1997,88.0
nicolaj bo larsen,1997,88.0
claude lamour,1997,87.0
mario scirea,1997,87.0
martin muller,1997,87.0
nico renders,1997,87.0
santos gonzalez,1997,87.0
rossano brasi,1997,86.0
jonathan hall,1997,85.0
raymond meijs,1997,85.0
dirk muller,1997,84.0
frederic pontier,1997,84.0
juan carlos vicario barbera,1997,83.0
sauro gallorini,1997,83.0
erwin thijs,1997,82.0
jorg jaksche,1997,82.0
laurent lefevre,1997,82.0
sergei uslamin,1997,82.0
martin van steen,1997,81.0
remigius lupeikis,1997,81.0
svein gaute holestol,1997,81.0
gianluca pierobon,1997,80.0
roberto laiseka jaio,1997,80.0
roy sentjens,1997,80.0
andreas kloden,1997,79.0
lylian lebreton,1997,79.0
matteo tosatto,1997,79.0
michelangelo cauz,1997,79.0
cassio freitas,1997,78.0
regis lhuillier,1997,78.0
filippo meloni,1997,77.0
maurizio de pasquale,1997,77.0
andy de smet,1997,76.0
kris gerits,1997,76.0
laurent genty,1997,76.0
gorik gardeyn,1997,75.0
matthew allan,1997,75.0
trent klasna,1997,73.0
alessandro pozzi2,1997,72.0
jonathan vaughters,1997,72.0
joona laukka,1997,72.0
luc roosen,1997,72.0
stefano checchin,1997,72.0
darren baker,1997,71.0
david plaza romero,1997,70.0
fabrizio bontempi,1997,70.0
fausto dotti,1997,70.0
inigo gonzalez de heredia,1997,70.0
thierry gouvenou,1997,70.0
andrea patuelli,1997,69.0
jens zemke,1997,69.0
miguel arroyo,1997,69.0
valentino fois,1997,69.0
cezary zamana,1997,68.0
daniele de paoli,1997,67.0
francisco mancebo,1997,67.0
franz hotz,1997,67.0
daniele sgnaolin,1997,66.0
pierre bourquenoud,1997,65.0
wim van de meulenhof,1997,65.0
anthony morin,1997,64.0
jurgen vermeersch,1997,64.0
ronan pensec,1997,64.0
valerio tebaldi,1997,64.0
godert de leeuw,1997,63.0
herminio diaz zabala,1997,63.0
javier pascual rodriguez,1997,63.0
mirco crepaldi,1997,63.0
steven van malderghem,1997,63.0
eric wohlberg,1997,62.0
ruben plaza,1997,62.0
simone zucchi,1997,62.0
dominique rault,1997,60.0
gonzalo gomez,1997,60.0
mateusz mroz,1997,60.0
anthony rokia,1997,59.0
laurent pillon,1997,59.0
frederic gabriel,1997,58.0
geert omloop,1997,58.0
miguel angel pena,1997,58.0
ermanno brignoli,1997,57.0
oscar freire,1997,57.0
ralf grabsch,1997,57.0
rik van slycke,1997,57.0
delmino pereira,1997,56.0
marco zen,1997,56.0
maurizio tomi,1997,56.0
peter spaenhoven,1997,56.0
sascha henrix,1997,56.0
vladimir pulnikov,1997,56.0
alberto amaral,1997,55.0
andoni aranaga,1997,55.0
danny baeyens,1997,55.0
michele bartoli,1998,2500.0
laurent jalabert,1998,2410.0
marco pantani,1998,2218.0
abraham olano manzano,1998,1916.0
michael boogerd,1998,1620.0
erik zabel,1998,1605.0
frank vandenbroucke,1998,1582.0
alex zulle,1998,1558.0
alex zulle2,1998,1558.0
davide rebellin,1998,1494.0
oscar camenzind,1998,1399.0
andrei tchmil,1998,1310.0
andrea tafi,1998,1308.0
jan ullrich,1998,1247.0
bo hamburger,1998,1216.0
bobby julich,1998,1206.0
francesco casagrande,1998,1198.0
emmanuel magnien,1998,1190.0
mirko celestino,1998,1142.0
peter van petegem,1998,1126.0
jaan kirsipuu,1998,1110.0
jose maria jimenez,1998,1105.0
fernando escartin,1998,1102.0
alberto elli,1998,1094.0
mario cipollini,1998,1078.0
daniele nardello,1998,1013.0
leon van bon,1998,1000.0
laurent dufaux,1998,997.0
rodolfo massi,1998,962.0
stuart o grady,1998,955.0
marco serpellini,1998,951.0
roberto heras,1998,942.0
markus zberg,1998,916.0
leonardo piepoli,1998,915.0
jeroen blijlevens,1998,913.0
beat zberg,1998,884.0
tom steels,1998,874.0
stefano zanini,1998,871.0
roland meier,1998,859.0
rolf sorensen,1998,842.0
christophe rinero,1998,815.0
fabrizio guidi,1998,811.0
viatcheslav ekimov,1998,801.0
marco velo,1998,795.0
jacky durand,1998,771.0
pavel tonkov,1998,766.0
wladimir belli,1998,759.0
melchor mauri,1998,750.0
serhiy honchar,1998,746.0
richard virenque,1998,745.0
rolf jaermann,1998,744.0
franco ballerini,1998,740.0
massimo donati,1998,734.0
maarten den bakker,1998,729.0
axel merckx,1998,727.0
paolo bettini,1998,726.0
stefano garzelli,1998,721.0
jan svorada 1,1998,715.0
lance armstrong,1998,710.0
fabio baldato,1998,705.0
nicola minali,1998,686.0
udo bolts,1998,672.0
ludo dierckxsens,1998,652.0
mariano piccoli,1998,650.0
jean cyril robin,1998,645.0
paolo savoldelli,1998,629.0
frederic moncassin,1998,611.0
alexandre vinokourov,1998,607.0
andrei teteriouk,1998,598.0
jens voigt,1998,591.0
andrei zintchenko,1998,583.0
luc leblanc,1998,582.0
dariusz baranowski,1998,576.0
gianni faresin,1998,575.0
pascal chanteur,1998,572.0
daniel clavero,1998,565.0
robbie mcewen,1998,561.0
aitor garmendia,1998,560.0
niki aebersold,1998,553.0
stephane heulot,1998,551.0
serguei smetanine,1998,550.0
pascal herve,1998,548.0
sergei ivanov,1998,540.0
johan museeuw,1998,536.0
giuseppe guerini,1998,534.0
lauri aus,1998,533.0
marc streel,1998,532.0
marcel wust,1998,531.0
servais knaven,1998,529.0
wilfried peeters,1998,527.0
felice puttini,1998,523.0
angel edo,1998,521.0
mikel zarrabeitia,1998,517.0
inigo cuesta,1998,514.0
massimo podenzana,1998,507.0
jo planckaert,1998,499.0
kurt van de wouwer,1998,492.0
dario frigo,1998,491.0
george hincapie,1998,488.0
giovanni lombardi,1998,475.0
alvaro gonzalez,1998,467.0
bjarne riis,1998,467.0
magnus backstedt,1998,462.0
nico mattan,1998,454.0
jose luis rubiera,1998,451.0
christopher boardman,1998,446.0
silvio martinello,1998,446.0
romans vainsteins,1998,444.0
germano pierdomenico,1998,439.0
angel luis casero,1998,437.0
armand de las cuevas,1998,432.0
giuseppe di grande,1998,430.0
manuel beltran,1998,427.0
jens heppner,1998,420.0
francois simon,1998,417.0
fabian jeker,1998,413.0
hernan buenahora,1998,406.0
andrea noe,1998,403.0
georg totschnig,1998,403.0
luca mazzanti,1998,400.0
laurent desbiens,1998,392.0
christophe moreau,1998,388.0
santiago blanco,1998,388.0
max van heeswijk,1998,384.0
evgeni berzin,1998,376.0
jose vicente garcia acosta,1998,375.0
gian matteo fagnini,1998,371.0
lars michaelsen,1998,368.0
pascal lino,1998,366.0
salvatore commesso,1998,366.0
gianluca bortolami,1998,364.0
frank hoj christensen,1998,362.0
glenn magnusson,1998,357.0
marcos antonio serrano,1998,357.0
mario traversoni,1998,356.0
oscar freire,1998,347.0
zbigniew spruch,1998,346.0
marcelino garcia,1998,344.0
peter luttenberger,1998,343.0
jurgen van goolen,1998,341.0
laurent brochard,1998,340.0
rodolfo ongarato,1998,338.0
fabio sacchi,1998,336.0
stephane barthe,1998,335.0
cristian gasperoni,1998,332.0
mirko gualdi,1998,332.0
andrea peron 1,1998,327.0
mario aerts,1998,326.0
martin hvastija,1998,326.0
david etxebarria,1998,322.0
nicola loda,1998,320.0
patrick jonker,1998,318.0
miguel angel pena,1998,315.0
grischa niermann,1998,313.0
mario manzoni,1998,308.0
stefano cattai,1998,308.0
steven de jongh,1998,307.0
arvis piziks,1998,304.0
stefano faustini,1998,304.0
raimondas rumsas 1,1998,302.0
aart vierhouten,1998,299.0
massimo strazzer,1998,299.0
pascal richard,1998,298.0
philippe gaumont,1998,290.0
alexandre shefer,1998,289.0
christophe mengin,1998,288.0
fabrice gougot,1998,287.0
jose joaquin castelblanco,1998,287.0
christophe agnolutto,1998,285.0
benoit salmon,1998,282.0
paul van hyfte,1998,282.0
paolo lanfranchi,1998,278.0
paolo valoti,1998,277.0
daniele de paoli,1998,276.0
andrea ferrigato,1998,273.0
maximilian sciandri,1998,273.0
wim omloop,1998,271.0
henk vogels,1998,270.0
filippo simeoni,1998,269.0
claudio chiappucci,1998,267.0
chris peers,1998,264.0
peter farazijn,1998,260.0
gabriele balducci,1998,258.0
tomas konecny,1998,257.0
giuliano figueras,1998,256.0
davide casarotto,1998,253.0
eddy mazzoleni,1998,253.0
gilles bouvard,1998,253.0
uwe peschel,1998,253.0
rolf aldag,1998,251.0
rik verbrugghe,1998,248.0
nicolas jalabert,1998,247.0
frankie andreu,1998,246.0
jon odriozola,1998,246.0
danny nelissen,1998,245.0
gabriele missaglia,1998,244.0
candido barbosa,1998,243.0
felix manuel garcia casas,1998,243.0
scott sunderland,1998,243.0
jorg jaksche,1998,242.0
cedric vasseur,1998,241.0
juan carlos dominguez,1998,241.0
gabriele colombo,1998,239.0
steffen kjaergaard,1998,239.0
peter meinert nielsen,1998,235.0
tristan hoffman,1998,235.0
gilles maignan,1998,233.0
enrico cassani,1998,231.0
endrio leoni,1998,230.0
roberto sgambelluri,1998,229.0
laurent madouas,1998,226.0
francesco arazzi,1998,225.0
gilberto simoni,1998,224.0
kevin livingston,1998,224.0
laurent roux,1998,224.0
francesco secchiari,1998,223.0
filippo casagrande,1998,219.0
biagio conte,1998,217.0
elio aggiano,1998,214.0
massimiliano mori,1998,214.0
jose jaime gonzalez,1998,213.0
marc wauters,1998,213.0
anthony langella,1998,212.0
alessandro bertolini,1998,211.0
damien nazon,1998,209.0
francisco mancebo,1998,209.0
grzegorz gwiazdowski,1998,207.0
tyler hamilton,1998,207.0
santiago botero,1998,206.0
thierry bourguignon,1998,206.0
tom desmet,1998,206.0
cezary zamana,1998,204.0
frederic guesdon,1998,204.0
christophe capelle,1998,198.0
geert verheyen,1998,198.0
xavier jan,1998,198.0
dario pieri,1998,197.0
stefano colage,1998,197.0
francisque teyssier,1998,196.0
arturas kasputis,1998,195.0
sandro giacomelli,1998,193.0
viatcheslav djavanian,1998,192.0
bart leysen,1998,191.0
mirko rossato,1998,191.0
claus michael moller,1998,190.0
roberto petito,1998,190.0
rolf huser,1998,189.0
ruslan ivanov,1998,189.0
giancarlo raimondi,1998,188.0
gianni bugno,1998,187.0
oscar pellicioli,1998,187.0
alessandro baronti,1998,186.0
marco fincato,1998,186.0
mikael holst kyneb,1998,185.0
igor gonzalez de galdeano,1998,184.0
vladimir duma,1998,184.0
nicola miceli,1998,183.0
torsten schmidt,1998,183.0
bruno boscardin,1998,182.0
fabiano fontanelli,1998,182.0
vincent cali,1998,182.0
fabian de waele,1998,181.0
erik dekker,1998,180.0
fabio malberti,1998,179.0
vitor gamito,1998,179.0
andrei kivilev,1998,176.0
frederic gabriel,1998,175.0
alain turicchia,1998,172.0
wim feys,1998,172.0
mark scanlon,1998,170.0
william frischkorn 1,1998,170.0
fabio roscioli,1998,169.0
luis perez rodriguez,1998,168.0
marco milesi,1998,168.0
niklas axelsson,1998,167.0
orlando sergio rodrigues,1998,167.0
bart heirewegh,1998,166.0
david millar,1998,166.0
frank mccormack,1998,166.0
mauro zanetti,1998,166.0
christophe bassons,1998,165.0
vladislav bobrik,1998,165.0
christian henn,1998,163.0
danilo hondo,1998,163.0
philipp buschor,1998,162.0
erwin thijs,1998,161.0
federico colonna,1998,161.0
andre korff,1998,158.0
marty jemison,1998,155.0
jay sweet,1998,154.0
massimiliano gentili,1998,153.0
gorazd stangelj,1998,152.0
aitor osa,1998,151.0
alexei sivakov,1998,151.0
david plaza romero,1998,150.0
luca scinto,1998,150.0
michael rich,1998,150.0
gert vanderaerden,1998,149.0
johan verstrepen,1998,149.0
marco saligari,1998,148.0
mauro gianetti,1998,148.0
alexander gontsjenkov,1998,147.0
emanuele lupi,1998,146.0
ludovic auger,1998,145.0
matteo tosatto,1998,144.0
riccardo forconi,1998,144.0
victor hugo pena,1998,144.0
eleuterio anguita,1998,143.0
simone borgheresi,1998,143.0
hans de clercq,1998,142.0
stephane cueff,1998,142.0
fausto dotti,1998,141.0
martin rittsel,1998,141.0
sven teutenberg,1998,141.0
armin meier,1998,140.0
johan capiot,1998,140.0
jonathan vaughters,1998,140.0
jose luis arrieta,1998,140.0
guido trenti,1998,138.0
juris silovs,1998,138.0
ivan gotti,1998,137.0
daniel atienza urendez,1998,134.0
dirk muller,1998,134.0
gianluca valoti,1998,133.0
mauro zinetti,1998,133.0
cristian salvato,1998,132.0
nicolaj bo larsen,1998,132.0
jans koerts,1998,131.0
jean patrick nazon,1998,128.0
daniel schnider,1998,127.0
frederic bessy,1998,127.0
stefano checchin,1998,126.0
etienne de wilde,1998,125.0
inaki ayarzaguena urkidi,1998,125.0
jacek mickiewicz,1998,125.0
michael sandstod,1998,125.0
dmitri konychev,1998,124.0
eric de clercq,1998,122.0
hans de meester,1998,121.0
charles guilbert,1998,120.0
ludovic capelle,1998,120.0
carlo bomans,1998,119.0
jeremy hunt,1998,119.0
alessandro petacchi,1998,118.0
francisco cabello,1998,116.0
arnaud pretot,1998,114.0
jose bento carvalho de azevedo,1998,114.0
alessio galletti,1998,113.0
daniele contrini,1998,113.0
hendrik van dyck,1998,113.0
koen beeckman,1998,112.0
cyril saugrain,1998,111.0
gianpaolo mondini,1998,111.0
adriano baffi,1998,110.0
filippo pozzato,1998,110.0
roy sentjens,1998,110.0
thierry gouvenou,1998,110.0
thierry marichal,1998,110.0
danilo di luca,1998,109.0
jean pierre heynderickx,1998,109.0
marco antonio di renzo,1998,108.0
manuel liberato,1998,107.0
piotr ugrumov,1998,106.0
sebastien demarbaix,1998,105.0
massimiliano lelli,1998,104.0
thor hushovd,1998,104.0
cristiano frattini,1998,103.0
eric baumann,1998,103.0
brian holm sorensen,1998,101.0
franz hotz,1998,101.0
jaroslav bilek,1998,101.0
anthony geslin,1998,100.0
damiano cunego,1998,100.0
eddy lembo,1998,100.0
franck bouyer,1998,100.0
rafael diaz,1998,100.0
raymond meijs,1998,100.0
unai etxebarria arana,1998,100.0
xavier pache,1998,100.0
sascha henrix,1998,99.0
stefano dante,1998,98.0
didier rous,1998,97.0
koos moerenhout,1998,97.0
lylian lebreton,1998,97.0
massimo cigana,1998,97.0
roberto pistore,1998,97.0
niko eeckhout,1998,96.0
ivan cerioli,1998,95.0
carlos da cruz,1998,94.0
gines salmeron,1998,94.0
peter wuyts,1998,94.0
ivan basso,1998,93.0
oscar pozzi,1998,93.0
pascal derame,1998,93.0
joona laukka,1998,92.0
francesco frattini,1998,91.0
kurt asle arvesen,1998,91.0
herbert niederberger,1998,90.0
jose luis rebollo,1998,90.0
andreas beikirch,1998,89.0
wim vansevenant,1998,89.0
andreas walzer,1998,88.0
michele laddomada,1998,88.0
roberto conti,1998,88.0
sergio barbero,1998,88.0
svein gaute holestol,1998,88.0
bruno cenghialta,1998,87.0
francisco cerezo,1998,87.0
michael mccarthy,1998,87.0
saulius sarkauskas,1998,87.0
fabrizio bontempi,1998,86.0
jarno van frachem,1998,86.0
yanto barker,1998,86.0
fred rodriguez,1998,85.0
kris gerits,1998,85.0
tayeb braikia,1998,85.0
marco vergnani,1998,84.0
martin van steen,1998,84.0
alessandro varocchi,1998,83.0
gerrit glomser,1998,83.0
kurt van lancker,1998,83.0
marcus ljungqvist,1998,83.0
mario scirea,1998,83.0
william chann mcrae,1998,83.0
christian wegmann,1998,82.0
florent brard,1998,82.0
philippe bordenave,1998,82.0
tom stremersch,1998,82.0
brian dalgaard,1998,81.0
tomasz brozyna,1998,81.0
danny daelman,1998,80.0
ermanno brignoli,1998,80.0
luca gelfi,1998,80.0
michael andersson,1998,80.0
michele coppolillo,1998,80.0
stefano boggia,1998,80.0
danny jonasson,1998,79.0
enrico zaina,1998,79.0
marco zanotti 1,1998,79.0
michel vanhaecke,1998,79.0
amilcare tronca,1998,78.0
henrik sparr,1998,78.0
youri sourkov,1998,77.0
dario andriotto,1998,76.0
massimo gimondi,1998,76.0
paulo jorge de moura ferreira,1998,76.0
peter wrolich,1998,76.0
piotr wadecki,1998,76.0
bruno thibout,1998,75.0
david tani,1998,75.0
francis moreau,1998,75.0
maurizio de pasquale,1998,75.0
czeslaw lukascewicz,1998,74.0
andrej hauptman,1998,73.0
karl pauwels,1998,73.0
manuel fernandez gines,1998,73.0
maurizio fondriest,1998,73.0
christophe detilloux,1998,72.0
serhiy ushakov,1998,72.0
steffen wesemann,1998,72.0
franck morelle,1998,71.0
ramon gonzalez arrieta,1998,71.0
christian knees,1998,70.0
gorik gardeyn,1998,70.0
matej mugerli,1998,70.0
valentino fois,1998,70.0
jose ramon uriarte,1998,69.0
davy delme,1998,68.0
federico profeti,1998,68.0
herminio diaz zabala,1998,68.0
vladimir miholjevic,1998,68.0
mirco crepaldi,1998,67.0
andreas kappes,1998,66.0
leif hoste,1998,66.0
thomas liese,1998,66.0
bert dietz,1998,65.0
patrick vetsch,1998,65.0
rinaldo nocentini,1998,65.0
michael blaudzun,1998,64.0
alessandro pozzi2,1998,63.0
rui lavarinhas,1998,63.0
soren petersen,1998,63.0
andrzej sypytkowski,1998,62.0
franky de buyst,1998,62.0
gilberto zattoni,1998,62.0
morten sonne,1998,62.0
aldo zanetti,1998,60.0
carmelo miranda,1998,60.0
gianluca tonetti,1998,60.0
santos gonzalez,1998,60.0
valter bonca,1998,60.0
anthony morin,1998,59.0
diego ferrari,1998,59.0
guido wirz,1998,59.0
rene haselbacher,1998,59.0
andy de smet,1998,58.0
jurgen de buysschere,1998,58.0
roger hammond,1998,58.0
alberto ongarato,1998,57.0
bert grabsch,1998,57.0
laurent jalabert,1999,2354.0
frank vandenbroucke,1999,1895.0
erik zabel,1999,1800.0
davide rebellin,1999,1747.0
michael boogerd,1999,1740.0
markus zberg,1999,1507.0
andrei tchmil,1999,1469.0
francesco casagrande,1999,1449.0
wladimir belli,1999,1419.0
roberto heras,1999,1309.0
jaan kirsipuu,1999,1298.0
oscar camenzind,1999,1298.0
mario cipollini,1999,1282.0
alexandre vinokourov,1999,1222.0
tom steels,1999,1213.0
jeroen blijlevens,1999,1189.0
jan ullrich,1999,1154.0
alex zulle,1999,1141.0
alex zulle2,1999,1141.0
abraham olano manzano,1999,1117.0
romans vainsteins,1999,1113.0
mirko celestino,1999,1055.0
paolo savoldelli,1999,1041.0
jens voigt,1999,1036.0
paolo bettini,1999,1032.0
michele bartoli,1999,1005.0
laurent dufaux,1999,1001.0
igor gonzalez de galdeano,1999,993.0
marc wauters,1999,985.0
jose maria jimenez,1999,965.0
sergio barbero,1999,960.0
george hincapie,1999,955.0
fernando escartin,1999,950.0
david etxebarria,1999,935.0
erik dekker,1999,934.0
gilberto simoni,1999,926.0
beat zberg,1999,914.0
peter van petegem,1999,909.0
manuel beltran,1999,872.0
marco pantani,1999,871.0
